scope,yyyymm,source_file_id,cell_id,nhit_bin,predE_bin,count
file,202202,966,67,"[1100,2000)","[4.0,4.25)",75
file,202202,966,68,"[1100,2000)","[4.25,4.5)",33
file,202202,966,69,"[1100,2000)","[4.5,4.75)",5
file,202202,966,70,"[1100,2000)","[4.75,5.0)",2
file,202202,966,71,"[1100,2000)","[5,6)",1
file,202202,966,72,"[1100,2000)",>=6,0
file,202202,966,73,"[2000,3000)","[2,2.5)",0
file,202202,966,74,"[2000,3000)","[2.5,3)",0
file,202202,966,75,"[2000,3000)","[3,3.25)",0
file,202202,966,76,"[2000,3000)","[3.25,3.5)",0
file,202202,966,77,"[2000,3000)","[3.5,3.75)",0
file,202202,966,78,"[2000,3000)","[3.75,4.0)",0
file,202202,966,79,"[2000,3000)","[4.0,4.25)",0
file,202202,966,80,"[2000,3000)","[4.25,4.5)",2
file,202202,966,81,"[2000,3000)","[4.5,4.75)",7
file,202202,966,82,"[2000,3000)","[4.75,5.0)",12
file,202202,966,83,"[2000,3000)","[5,6)",29
file,202202,966,84,"[2000,3000)",>=6,0
file,202202,967,1,"[125,200)","[2,2.5)",10440
file,202202,967,2,"[125,200)","[2.5,3)",16980
file,202202,967,3,"[125,200)","[3,3.25)",2459
file,202202,967,4,"[125,200)","[3.25,3.5)",1055
file,202202,967,5,"[125,200)","[3.5,3.75)",615
file,202202,967,6,"[125,200)","[3.75,4.0)",266
file,202202,967,7,"[125,200)","[4.0,4.25)",119
file,202202,967,8,"[125,200)","[4.25,4.5)",46
file,202202,967,9,"[125,200)","[4.5,4.75)",15
file,202202,967,10,"[125,200)","[4.75,5.0)",12
file,202202,967,11,"[125,200)","[5,6)",9
file,202202,967,12,"[125,200)",>=6,0
file,202202,967,13,"[200,300)","[2,2.5)",646
file,202202,967,14,"[200,300)","[2.5,3)",7158
file,202202,967,15,"[200,300)","[3,3.25)",2012
file,202202,967,16,"[200,300)","[3.25,3.5)",636
file,202202,967,17,"[200,300)","[3.5,3.75)",336
file,202202,967,18,"[200,300)","[3.75,4.0)",193
file,202202,967,19,"[200,300)","[4.0,4.25)",72
file,202202,967,20,"[200,300)","[4.25,4.5)",26
file,202202,967,21,"[200,300)","[4.5,4.75)",6
file,202202,967,22,"[200,300)","[4.75,5.0)",5
file,202202,967,23,"[200,300)","[5,6)",5
file,202202,967,24,"[200,300)",>=6,0
file,202202,967,25,"[300,500)","[2,2.5)",1
file,202202,967,26,"[300,500)","[2.5,3)",1763
file,202202,967,27,"[300,500)","[3,3.25)",2268
file,202202,967,28,"[300,500)","[3.25,3.5)",848
file,202202,967,29,"[300,500)","[3.5,3.75)",199
file,202202,967,30,"[300,500)","[3.75,4.0)",96
file,202202,967,31,"[300,500)","[4.0,4.25)",46
file,202202,967,32,"[300,500)","[4.25,4.5)",25
file,202202,967,33,"[300,500)","[4.5,4.75)",4
file,202202,967,34,"[300,500)","[4.75,5.0)",4
file,202202,967,35,"[300,500)","[5,6)",2
file,202202,967,36,"[300,500)",>=6,0
file,202202,967,37,"[500,800)","[2,2.5)",0
file,202202,967,38,"[500,800)","[2.5,3)",24
file,202202,967,39,"[500,800)","[3,3.25)",442
file,202202,967,40,"[500,800)","[3.25,3.5)",923
file,202202,967,41,"[500,800)","[3.5,3.75)",274
file,202202,967,42,"[500,800)","[3.75,4.0)",39
file,202202,967,43,"[500,800)","[4.0,4.25)",22
file,202202,967,44,"[500,800)","[4.25,4.5)",8
file,202202,967,45,"[500,800)","[4.5,4.75)",1
file,202202,967,46,"[500,800)","[4.75,5.0)",1
file,202202,967,47,"[500,800)","[5,6)",1
file,202202,967,48,"[500,800)",>=6,0
file,202202,967,49,"[800,1100)","[2,2.5)",0
file,202202,967,50,"[800,1100)","[2.5,3)",0
file,202202,967,51,"[800,1100)","[3,3.25)",13
file,202202,967,52,"[800,1100)","[3.25,3.5)",122
file,202202,967,53,"[800,1100)","[3.5,3.75)",214
file,202202,967,54,"[800,1100)","[3.75,4.0)",88
file,202202,967,55,"[800,1100)","[4.0,4.25)",14
file,202202,967,56,"[800,1100)","[4.25,4.5)",4
file,202202,967,57,"[800,1100)","[4.5,4.75)",2
file,202202,967,58,"[800,1100)","[4.75,5.0)",0
file,202202,967,59,"[800,1100)","[5,6)",0
file,202202,967,60,"[800,1100)",>=6,0
file,202202,967,61,"[1100,2000)","[2,2.5)",0
file,202202,967,62,"[1100,2000)","[2.5,3)",0
file,202202,967,63,"[1100,2000)","[3,3.25)",0
file,202202,967,64,"[1100,2000)","[3.25,3.5)",2
file,202202,967,65,"[1100,2000)","[3.5,3.75)",45
file,202202,967,66,"[1100,2000)","[3.75,4.0)",94
file,202202,967,67,"[1100,2000)","[4.0,4.25)",82
file,202202,967,68,"[1100,2000)","[4.25,4.5)",30
file,202202,967,69,"[1100,2000)","[4.5,4.75)",13
file,202202,967,70,"[1100,2000)","[4.75,5.0)",7
file,202202,967,71,"[1100,2000)","[5,6)",2
file,202202,967,72,"[1100,2000)",>=6,0
file,202202,967,73,"[2000,3000)","[2,2.5)",0
file,202202,967,74,"[2000,3000)","[2.5,3)",0
file,202202,967,75,"[2000,3000)","[3,3.25)",0
file,202202,967,76,"[2000,3000)","[3.25,3.5)",0
file,202202,967,77,"[2000,3000)","[3.5,3.75)",0
file,202202,967,78,"[2000,3000)","[3.75,4.0)",0
file,202202,967,79,"[2000,3000)","[4.0,4.25)",1
file,202202,967,80,"[2000,3000)","[4.25,4.5)",5
file,202202,967,81,"[2000,3000)","[4.5,4.75)",13
file,202202,967,82,"[2000,3000)","[4.75,5.0)",26
file,202202,967,83,"[2000,3000)","[5,6)",28
file,202202,967,84,"[2000,3000)",>=6,0
file,202202,968,1,"[125,200)","[2,2.5)",8315
file,202202,968,2,"[125,200)","[2.5,3)",15496
file,202202,968,3,"[125,200)","[3,3.25)",2438
file,202202,968,4,"[125,200)","[3.25,3.5)",1044
file,202202,968,5,"[125,200)","[3.5,3.75)",569
file,202202,968,6,"[125,200)","[3.75,4.0)",258
file,202202,968,7,"[125,200)","[4.0,4.25)",92
file,202202,968,8,"[125,200)","[4.25,4.5)",55
file,202202,968,9,"[125,200)","[4.5,4.75)",15
file,202202,968,10,"[125,200)","[4.75,5.0)",4
file,202202,968,11,"[125,200)","[5,6)",12
file,202202,968,12,"[125,200)",>=6,0
file,202202,968,13,"[200,300)","[2,2.5)",502
file,202202,968,14,"[200,300)","[2.5,3)",6546
file,202202,968,15,"[200,300)","[3,3.25)",2075
file,202202,968,16,"[200,300)","[3.25,3.5)",678
file,202202,968,17,"[200,300)","[3.5,3.75)",293
file,202202,968,18,"[200,300)","[3.75,4.0)",139
file,202202,968,19,"[200,300)","[4.0,4.25)",71
file,202202,968,20,"[200,300)","[4.25,4.5)",25
file,202202,968,21,"[200,300)","[4.5,4.75)",14
file,202202,968,22,"[200,300)","[4.75,5.0)",5
file,202202,968,23,"[200,300)","[5,6)",2
file,202202,968,24,"[200,300)",>=6,0
file,202202,968,25,"[300,500)","[2,2.5)",2
file,202202,968,26,"[300,500)","[2.5,3)",1490
file,202202,968,27,"[300,500)","[3,3.25)",2159
file,202202,968,28,"[300,500)","[3.25,3.5)",880
file,202202,968,29,"[300,500)","[3.5,3.75)",203
file,202202,968,30,"[300,500)","[3.75,4.0)",97
file,202202,968,31,"[300,500)","[4.0,4.25)",50
file,202202,968,32,"[300,500)","[4.25,4.5)",19
file,202202,968,33,"[300,500)","[4.5,4.75)",5
file,202202,968,34,"[300,500)","[4.75,5.0)",2
file,202202,968,35,"[300,500)","[5,6)",1
file,202202,968,36,"[300,500)",>=6,0
file,202202,968,37,"[500,800)","[2,2.5)",0
file,202202,968,38,"[500,800)","[2.5,3)",8
file,202202,968,39,"[500,800)","[3,3.25)",387
file,202202,968,40,"[500,800)","[3.25,3.5)",834
file,202202,968,41,"[500,800)","[3.5,3.75)",288
file,202202,968,42,"[500,800)","[3.75,4.0)",57
file,202202,968,43,"[500,800)","[4.0,4.25)",12
file,202202,968,44,"[500,800)","[4.25,4.5)",3
file,202202,968,45,"[500,800)","[4.5,4.75)",3
file,202202,968,46,"[500,800)","[4.75,5.0)",2
file,202202,968,47,"[500,800)","[5,6)",1
file,202202,968,48,"[500,800)",>=6,0
file,202202,968,49,"[800,1100)","[2,2.5)",0
file,202202,968,50,"[800,1100)","[2.5,3)",0
file,202202,968,51,"[800,1100)","[3,3.25)",5
file,202202,968,52,"[800,1100)","[3.25,3.5)",114
file,202202,968,53,"[800,1100)","[3.5,3.75)",206
file,202202,968,54,"[800,1100)","[3.75,4.0)",94
file,202202,968,55,"[800,1100)","[4.0,4.25)",11
file,202202,968,56,"[800,1100)","[4.25,4.5)",0
file,202202,968,57,"[800,1100)","[4.5,4.75)",1
file,202202,968,58,"[800,1100)","[4.75,5.0)",0
file,202202,968,59,"[800,1100)","[5,6)",0
file,202202,968,60,"[800,1100)",>=6,0
file,202202,968,61,"[1100,2000)","[2,2.5)",0
file,202202,968,62,"[1100,2000)","[2.5,3)",0
file,202202,968,63,"[1100,2000)","[3,3.25)",0
file,202202,968,64,"[1100,2000)","[3.25,3.5)",5
file,202202,968,65,"[1100,2000)","[3.5,3.75)",44
file,202202,968,66,"[1100,2000)","[3.75,4.0)",89
file,202202,968,67,"[1100,2000)","[4.0,4.25)",83
file,202202,968,68,"[1100,2000)","[4.25,4.5)",27
file,202202,968,69,"[1100,2000)","[4.5,4.75)",7
file,202202,968,70,"[1100,2000)","[4.75,5.0)",4
file,202202,968,71,"[1100,2000)","[5,6)",1
file,202202,968,72,"[1100,2000)",>=6,0
file,202202,968,73,"[2000,3000)","[2,2.5)",0
file,202202,968,74,"[2000,3000)","[2.5,3)",0
file,202202,968,75,"[2000,3000)","[3,3.25)",0
file,202202,968,76,"[2000,3000)","[3.25,3.5)",0
file,202202,968,77,"[2000,3000)","[3.5,3.75)",0
file,202202,968,78,"[2000,3000)","[3.75,4.0)",0
file,202202,968,79,"[2000,3000)","[4.0,4.25)",2
file,202202,968,80,"[2000,3000)","[4.25,4.5)",6
file,202202,968,81,"[2000,3000)","[4.5,4.75)",18
file,202202,968,82,"[2000,3000)","[4.75,5.0)",19
file,202202,968,83,"[2000,3000)","[5,6)",39
file,202202,968,84,"[2000,3000)",>=6,0
file,202202,969,1,"[125,200)","[2,2.5)",3643
file,202202,969,2,"[125,200)","[2.5,3)",11268
file,202202,969,3,"[125,200)","[3,3.25)",2650
file,202202,969,4,"[125,200)","[3.25,3.5)",1044
file,202202,969,5,"[125,200)","[3.5,3.75)",488
file,202202,969,6,"[125,200)","[3.75,4.0)",271
file,202202,969,7,"[125,200)","[4.0,4.25)",107
file,202202,969,8,"[125,200)","[4.25,4.5)",48
file,202202,969,9,"[125,200)","[4.5,4.75)",20
file,202202,969,10,"[125,200)","[4.75,5.0)",16
file,202202,969,11,"[125,200)","[5,6)",7
file,202202,969,12,"[125,200)",>=6,0
file,202202,969,13,"[200,300)","[2,2.5)",134
file,202202,969,14,"[200,300)","[2.5,3)",3629
file,202202,969,15,"[200,300)","[3,3.25)",2205
file,202202,969,16,"[200,300)","[3.25,3.5)",880
file,202202,969,17,"[200,300)","[3.5,3.75)",340
file,202202,969,18,"[200,300)","[3.75,4.0)",167
file,202202,969,19,"[200,300)","[4.0,4.25)",77
file,202202,969,20,"[200,300)","[4.25,4.5)",27
file,202202,969,21,"[200,300)","[4.5,4.75)",11
file,202202,969,22,"[200,300)","[4.75,5.0)",1
file,202202,969,23,"[200,300)","[5,6)",2
file,202202,969,24,"[200,300)",>=6,0
file,202202,969,25,"[300,500)","[2,2.5)",0
file,202202,969,26,"[300,500)","[2.5,3)",622
file,202202,969,27,"[300,500)","[3,3.25)",1500
file,202202,969,28,"[300,500)","[3.25,3.5)",1136
file,202202,969,29,"[300,500)","[3.5,3.75)",297
file,202202,969,30,"[300,500)","[3.75,4.0)",100
file,202202,969,31,"[300,500)","[4.0,4.25)",55
file,202202,969,32,"[300,500)","[4.25,4.5)",25
file,202202,969,33,"[300,500)","[4.5,4.75)",8
file,202202,969,34,"[300,500)","[4.75,5.0)",2
file,202202,969,35,"[300,500)","[5,6)",3
file,202202,969,36,"[300,500)",>=6,0
file,202202,969,37,"[500,800)","[2,2.5)",0
file,202202,969,38,"[500,800)","[2.5,3)",2
file,202202,969,39,"[500,800)","[3,3.25)",127
file,202202,969,40,"[500,800)","[3.25,3.5)",576
file,202202,969,41,"[500,800)","[3.5,3.75)",425
file,202202,969,42,"[500,800)","[3.75,4.0)",70
file,202202,969,43,"[500,800)","[4.0,4.25)",16
file,202202,969,44,"[500,800)","[4.25,4.5)",5
file,202202,969,45,"[500,800)","[4.5,4.75)",2
file,202202,969,46,"[500,800)","[4.75,5.0)",1
file,202202,969,47,"[500,800)","[5,6)",0
file,202202,969,48,"[500,800)",>=6,0
file,202202,969,49,"[800,1100)","[2,2.5)",0
file,202202,969,50,"[800,1100)","[2.5,3)",0
file,202202,969,51,"[800,1100)","[3,3.25)",2
file,202202,969,52,"[800,1100)","[3.25,3.5)",47
file,202202,969,53,"[800,1100)","[3.5,3.75)",141
file,202202,969,54,"[800,1100)","[3.75,4.0)",100
file,202202,969,55,"[800,1100)","[4.0,4.25)",23
file,202202,969,56,"[800,1100)","[4.25,4.5)",3
file,202202,969,57,"[800,1100)","[4.5,4.75)",0
file,202202,969,58,"[800,1100)","[4.75,5.0)",0
file,202202,969,59,"[800,1100)","[5,6)",0
file,202202,969,60,"[800,1100)",>=6,0
file,202202,969,61,"[1100,2000)","[2,2.5)",0
file,202202,969,62,"[1100,2000)","[2.5,3)",0
file,202202,969,63,"[1100,2000)","[3,3.25)",0
file,202202,969,64,"[1100,2000)","[3.25,3.5)",1
file,202202,969,65,"[1100,2000)","[3.5,3.75)",21
file,202202,969,66,"[1100,2000)","[3.75,4.0)",58
file,202202,969,67,"[1100,2000)","[4.0,4.25)",74
file,202202,969,68,"[1100,2000)","[4.25,4.5)",34
file,202202,969,69,"[1100,2000)","[4.5,4.75)",12
file,202202,969,70,"[1100,2000)","[4.75,5.0)",2
file,202202,969,71,"[1100,2000)","[5,6)",0
file,202202,969,72,"[1100,2000)",>=6,0
file,202202,969,73,"[2000,3000)","[2,2.5)",0
file,202202,969,74,"[2000,3000)","[2.5,3)",0
file,202202,969,75,"[2000,3000)","[3,3.25)",0
file,202202,969,76,"[2000,3000)","[3.25,3.5)",0
file,202202,969,77,"[2000,3000)","[3.5,3.75)",0
file,202202,969,78,"[2000,3000)","[3.75,4.0)",0
file,202202,969,79,"[2000,3000)","[4.0,4.25)",0
file,202202,969,80,"[2000,3000)","[4.25,4.5)",2
file,202202,969,81,"[2000,3000)","[4.5,4.75)",8
file,202202,969,82,"[2000,3000)","[4.75,5.0)",11
file,202202,969,83,"[2000,3000)","[5,6)",20
file,202202,969,84,"[2000,3000)",>=6,0
file,202202,970,1,"[125,200)","[2,2.5)",1017
file,202202,970,2,"[125,200)","[2.5,3)",5280
file,202202,970,3,"[125,200)","[3,3.25)",2298
file,202202,970,4,"[125,200)","[3.25,3.5)",1165
file,202202,970,5,"[125,200)","[3.5,3.75)",513
file,202202,970,6,"[125,200)","[3.75,4.0)",203
file,202202,970,7,"[125,200)","[4.0,4.25)",95
file,202202,970,8,"[125,200)","[4.25,4.5)",29
file,202202,970,9,"[125,200)","[4.5,4.75)",18
file,202202,970,10,"[125,200)","[4.75,5.0)",6
file,202202,970,11,"[125,200)","[5,6)",7
file,202202,970,12,"[125,200)",>=6,0
file,202202,970,13,"[200,300)","[2,2.5)",36
file,202202,970,14,"[200,300)","[2.5,3)",1252
file,202202,970,15,"[200,300)","[3,3.25)",1381
file,202202,970,16,"[200,300)","[3.25,3.5)",1013
file,202202,970,17,"[200,300)","[3.5,3.75)",368
file,202202,970,18,"[200,300)","[3.75,4.0)",153
file,202202,970,19,"[200,300)","[4.0,4.25)",68
file,202202,970,20,"[200,300)","[4.25,4.5)",24
file,202202,970,21,"[200,300)","[4.5,4.75)",9
file,202202,970,22,"[200,300)","[4.75,5.0)",4
file,202202,970,23,"[200,300)","[5,6)",6
file,202202,970,24,"[200,300)",>=6,0
file,202202,970,25,"[300,500)","[2,2.5)",0
file,202202,970,26,"[300,500)","[2.5,3)",193
file,202202,970,27,"[300,500)","[3,3.25)",547
file,202202,970,28,"[300,500)","[3.25,3.5)",832
file,202202,970,29,"[300,500)","[3.5,3.75)",517
file,202202,970,30,"[300,500)","[3.75,4.0)",147
file,202202,970,31,"[300,500)","[4.0,4.25)",41
file,202202,970,32,"[300,500)","[4.25,4.5)",19
file,202202,970,33,"[300,500)","[4.5,4.75)",19
file,202202,970,34,"[300,500)","[4.75,5.0)",3
file,202202,970,35,"[300,500)","[5,6)",2
file,202202,970,36,"[300,500)",>=6,0
file,202202,970,37,"[500,800)","[2,2.5)",0
file,202202,970,38,"[500,800)","[2.5,3)",0
file,202202,970,39,"[500,800)","[3,3.25)",28
file,202202,970,40,"[500,800)","[3.25,3.5)",198
file,202202,970,41,"[500,800)","[3.5,3.75)",332
file,202202,970,42,"[500,800)","[3.75,4.0)",132
file,202202,970,43,"[500,800)","[4.0,4.25)",22
file,202202,970,44,"[500,800)","[4.25,4.5)",4
file,202202,970,45,"[500,800)","[4.5,4.75)",3
file,202202,970,46,"[500,800)","[4.75,5.0)",1
file,202202,970,47,"[500,800)","[5,6)",3
file,202202,970,48,"[500,800)",>=6,0
file,202202,970,49,"[800,1100)","[2,2.5)",0
file,202202,970,50,"[800,1100)","[2.5,3)",0
file,202202,970,51,"[800,1100)","[3,3.25)",0
file,202202,970,52,"[800,1100)","[3.25,3.5)",16
file,202202,970,53,"[800,1100)","[3.5,3.75)",48
file,202202,970,54,"[800,1100)","[3.75,4.0)",73
file,202202,970,55,"[800,1100)","[4.0,4.25)",34
file,202202,970,56,"[800,1100)","[4.25,4.5)",7
file,202202,970,57,"[800,1100)","[4.5,4.75)",1
file,202202,970,58,"[800,1100)","[4.75,5.0)",0
file,202202,970,59,"[800,1100)","[5,6)",0
file,202202,970,60,"[800,1100)",>=6,0
file,202202,970,61,"[1100,2000)","[2,2.5)",0
file,202202,970,62,"[1100,2000)","[2.5,3)",0
file,202202,970,63,"[1100,2000)","[3,3.25)",0
file,202202,970,64,"[1100,2000)","[3.25,3.5)",0
file,202202,970,65,"[1100,2000)","[3.5,3.75)",2
file,202202,970,66,"[1100,2000)","[3.75,4.0)",21
file,202202,970,67,"[1100,2000)","[4.0,4.25)",25
file,202202,970,68,"[1100,2000)","[4.25,4.5)",24
file,202202,970,69,"[1100,2000)","[4.5,4.75)",12
file,202202,970,70,"[1100,2000)","[4.75,5.0)",1
file,202202,970,71,"[1100,2000)","[5,6)",1
file,202202,970,72,"[1100,2000)",>=6,0
file,202202,970,73,"[2000,3000)","[2,2.5)",0
file,202202,970,74,"[2000,3000)","[2.5,3)",0
file,202202,970,75,"[2000,3000)","[3,3.25)",0
file,202202,970,76,"[2000,3000)","[3.25,3.5)",0
file,202202,970,77,"[2000,3000)","[3.5,3.75)",0
file,202202,970,78,"[2000,3000)","[3.75,4.0)",0
file,202202,970,79,"[2000,3000)","[4.0,4.25)",0
file,202202,970,80,"[2000,3000)","[4.25,4.5)",0
file,202202,970,81,"[2000,3000)","[4.5,4.75)",3
file,202202,970,82,"[2000,3000)","[4.75,5.0)",3
file,202202,970,83,"[2000,3000)","[5,6)",20
file,202202,970,84,"[2000,3000)",>=6,0
file,202202,971,1,"[125,200)","[2,2.5)",682
file,202202,971,2,"[125,200)","[2.5,3)",2366
file,202202,971,3,"[125,200)","[3,3.25)",1090
file,202202,971,4,"[125,200)","[3.25,3.5)",734
file,202202,971,5,"[125,200)","[3.5,3.75)",413
file,202202,971,6,"[125,200)","[3.75,4.0)",141
file,202202,971,7,"[125,200)","[4.0,4.25)",74
file,202202,971,8,"[125,200)","[4.25,4.5)",27
file,202202,971,9,"[125,200)","[4.5,4.75)",9
file,202202,971,10,"[125,200)","[4.75,5.0)",0
file,202202,971,11,"[125,200)","[5,6)",2
file,202202,971,12,"[125,200)",>=6,0
file,202202,971,13,"[200,300)","[2,2.5)",28
file,202202,971,14,"[200,300)","[2.5,3)",701
file,202202,971,15,"[200,300)","[3,3.25)",521
file,202202,971,16,"[200,300)","[3.25,3.5)",469
file,202202,971,17,"[200,300)","[3.5,3.75)",328
file,202202,971,18,"[200,300)","[3.75,4.0)",141
file,202202,971,19,"[200,300)","[4.0,4.25)",52
file,202202,971,20,"[200,300)","[4.25,4.5)",20
file,202202,971,21,"[200,300)","[4.5,4.75)",8
file,202202,971,22,"[200,300)","[4.75,5.0)",2
file,202202,971,23,"[200,300)","[5,6)",1
file,202202,971,24,"[200,300)",>=6,0
file,202202,971,25,"[300,500)","[2,2.5)",0
file,202202,971,26,"[300,500)","[2.5,3)",88
file,202202,971,27,"[300,500)","[3,3.25)",253
file,202202,971,28,"[300,500)","[3.25,3.5)",296
file,202202,971,29,"[300,500)","[3.5,3.75)",261
file,202202,971,30,"[300,500)","[3.75,4.0)",159
file,202202,971,31,"[300,500)","[4.0,4.25)",41
file,202202,971,32,"[300,500)","[4.25,4.5)",15
file,202202,971,33,"[300,500)","[4.5,4.75)",6
file,202202,971,34,"[300,500)","[4.75,5.0)",3
file,202202,971,35,"[300,500)","[5,6)",3
file,202202,971,36,"[300,500)",>=6,0
file,202202,971,37,"[500,800)","[2,2.5)",0
file,202202,971,38,"[500,800)","[2.5,3)",2
file,202202,971,39,"[500,800)","[3,3.25)",17
file,202202,971,40,"[500,800)","[3.25,3.5)",101
file,202202,971,41,"[500,800)","[3.5,3.75)",94
file,202202,971,42,"[500,800)","[3.75,4.0)",97
file,202202,971,43,"[500,800)","[4.0,4.25)",49
file,202202,971,44,"[500,800)","[4.25,4.5)",9
file,202202,971,45,"[500,800)","[4.5,4.75)",2
file,202202,971,46,"[500,800)","[4.75,5.0)",1
file,202202,971,47,"[500,800)","[5,6)",0
file,202202,971,48,"[500,800)",>=6,0
file,202202,971,49,"[800,1100)","[2,2.5)",0
file,202202,971,50,"[800,1100)","[2.5,3)",0
file,202202,971,51,"[800,1100)","[3,3.25)",2
file,202202,971,52,"[800,1100)","[3.25,3.5)",7
file,202202,971,53,"[800,1100)","[3.5,3.75)",32
file,202202,971,54,"[800,1100)","[3.75,4.0)",27
file,202202,971,55,"[800,1100)","[4.0,4.25)",15
file,202202,971,56,"[800,1100)","[4.25,4.5)",6
file,202202,971,57,"[800,1100)","[4.5,4.75)",1
file,202202,971,58,"[800,1100)","[4.75,5.0)",0
file,202202,971,59,"[800,1100)","[5,6)",0
file,202202,971,60,"[800,1100)",>=6,0
file,202202,971,61,"[1100,2000)","[2,2.5)",0
file,202202,971,62,"[1100,2000)","[2.5,3)",0
file,202202,971,63,"[1100,2000)","[3,3.25)",0
file,202202,971,64,"[1100,2000)","[3.25,3.5)",0
file,202202,971,65,"[1100,2000)","[3.5,3.75)",2
file,202202,971,66,"[1100,2000)","[3.75,4.0)",9
file,202202,971,67,"[1100,2000)","[4.0,4.25)",17
file,202202,971,68,"[1100,2000)","[4.25,4.5)",9
file,202202,971,69,"[1100,2000)","[4.5,4.75)",9
file,202202,971,70,"[1100,2000)","[4.75,5.0)",6
file,202202,971,71,"[1100,2000)","[5,6)",1
file,202202,971,72,"[1100,2000)",>=6,0
file,202202,971,73,"[2000,3000)","[2,2.5)",0
file,202202,971,74,"[2000,3000)","[2.5,3)",0
file,202202,971,75,"[2000,3000)","[3,3.25)",0
file,202202,971,76,"[2000,3000)","[3.25,3.5)",0
file,202202,971,77,"[2000,3000)","[3.5,3.75)",0
file,202202,971,78,"[2000,3000)","[3.75,4.0)",0
file,202202,971,79,"[2000,3000)","[4.0,4.25)",0
file,202202,971,80,"[2000,3000)","[4.25,4.5)",0
file,202202,971,81,"[2000,3000)","[4.5,4.75)",0
file,202202,971,82,"[2000,3000)","[4.75,5.0)",2
file,202202,971,83,"[2000,3000)","[5,6)",7
file,202202,971,84,"[2000,3000)",>=6,0
file,202202,972,1,"[125,200)","[2,2.5)",710
file,202202,972,2,"[125,200)","[2.5,3)",1944
file,202202,972,3,"[125,200)","[3,3.25)",552
file,202202,972,4,"[125,200)","[3.25,3.5)",299
file,202202,972,5,"[125,200)","[3.5,3.75)",137
file,202202,972,6,"[125,200)","[3.75,4.0)",42
file,202202,972,7,"[125,200)","[4.0,4.25)",17
file,202202,972,8,"[125,200)","[4.25,4.5)",11
file,202202,972,9,"[125,200)","[4.5,4.75)",5
file,202202,972,10,"[125,200)","[4.75,5.0)",2
file,202202,972,11,"[125,200)","[5,6)",0
file,202202,972,12,"[125,200)",>=6,0
file,202202,972,13,"[200,300)","[2,2.5)",43
file,202202,972,14,"[200,300)","[2.5,3)",647
file,202202,972,15,"[200,300)","[3,3.25)",377
file,202202,972,16,"[200,300)","[3.25,3.5)",208
file,202202,972,17,"[200,300)","[3.5,3.75)",108
file,202202,972,18,"[200,300)","[3.75,4.0)",57
file,202202,972,19,"[200,300)","[4.0,4.25)",24
file,202202,972,20,"[200,300)","[4.25,4.5)",4
file,202202,972,21,"[200,300)","[4.5,4.75)",2
file,202202,972,22,"[200,300)","[4.75,5.0)",1
file,202202,972,23,"[200,300)","[5,6)",2
file,202202,972,24,"[200,300)",>=6,0
file,202202,972,25,"[300,500)","[2,2.5)",0
file,202202,972,26,"[300,500)","[2.5,3)",120
file,202202,972,27,"[300,500)","[3,3.25)",256
file,202202,972,28,"[300,500)","[3.25,3.5)",229
file,202202,972,29,"[300,500)","[3.5,3.75)",102
file,202202,972,30,"[300,500)","[3.75,4.0)",46
file,202202,972,31,"[300,500)","[4.0,4.25)",14
file,202202,972,32,"[300,500)","[4.25,4.5)",3
file,202202,972,33,"[300,500)","[4.5,4.75)",0
file,202202,972,34,"[300,500)","[4.75,5.0)",2
file,202202,972,35,"[300,500)","[5,6)",0
file,202202,972,36,"[300,500)",>=6,0
file,202202,972,37,"[500,800)","[2,2.5)",0
file,202202,972,38,"[500,800)","[2.5,3)",1
file,202202,972,39,"[500,800)","[3,3.25)",30
file,202202,972,40,"[500,800)","[3.25,3.5)",83
file,202202,972,41,"[500,800)","[3.5,3.75)",72
file,202202,972,42,"[500,800)","[3.75,4.0)",36
file,202202,972,43,"[500,800)","[4.0,4.25)",13
file,202202,972,44,"[500,800)","[4.25,4.5)",2
file,202202,972,45,"[500,800)","[4.5,4.75)",0
file,202202,972,46,"[500,800)","[4.75,5.0)",0
file,202202,972,47,"[500,800)","[5,6)",0
file,202202,972,48,"[500,800)",>=6,0
file,202202,972,49,"[800,1100)","[2,2.5)",0
file,202202,972,50,"[800,1100)","[2.5,3)",0
file,202202,972,51,"[800,1100)","[3,3.25)",0
file,202202,972,52,"[800,1100)","[3.25,3.5)",7
file,202202,972,53,"[800,1100)","[3.5,3.75)",19
file,202202,972,54,"[800,1100)","[3.75,4.0)",14
file,202202,972,55,"[800,1100)","[4.0,4.25)",9
file,202202,972,56,"[800,1100)","[4.25,4.5)",5
file,202202,972,57,"[800,1100)","[4.5,4.75)",2
file,202202,972,58,"[800,1100)","[4.75,5.0)",0
file,202202,972,59,"[800,1100)","[5,6)",0
file,202202,972,60,"[800,1100)",>=6,0
file,202202,972,61,"[1100,2000)","[2,2.5)",0
file,202202,972,62,"[1100,2000)","[2.5,3)",0
file,202202,972,63,"[1100,2000)","[3,3.25)",0
file,202202,972,64,"[1100,2000)","[3.25,3.5)",0
file,202202,972,65,"[1100,2000)","[3.5,3.75)",5
file,202202,972,66,"[1100,2000)","[3.75,4.0)",6
file,202202,972,67,"[1100,2000)","[4.0,4.25)",15
file,202202,972,68,"[1100,2000)","[4.25,4.5)",2
file,202202,972,69,"[1100,2000)","[4.5,4.75)",3
file,202202,972,70,"[1100,2000)","[4.75,5.0)",0
