logE_true,logE_pred,residual,weight,true_bin
5.853765964508057,5.634961128234863,-0.21880483627319336,0.016005629785247607,19
5.7101945877075195,5.492048263549805,-0.21814632415771484,0.016005629785247607,18
5.702765941619873,5.485481262207031,-0.2172846794128418,0.016005629785247607,18
5.909250736236572,5.692023754119873,-0.21722698211669922,0.016005629785247607,19
5.757052898406982,5.541102409362793,-0.21595048904418945,0.016005629785247607,18
5.952505588531494,5.7377495765686035,-0.21475601196289062,0.016005629785247607,19
5.851701736450195,5.637115478515625,-0.2145862579345703,0.016005629785247607,19
5.702231407165527,5.487882614135742,-0.21434879302978516,0.016005629785247607,18
5.666308403015137,5.452933311462402,-0.21337509155273438,0.016005629785247607,18
5.956822872161865,5.744409561157227,-0.21241331100463867,0.016005629785247607,19
5.727473258972168,5.517595291137695,-0.20987796783447266,0.016005629785247607,18
5.6923747062683105,5.483435153961182,-0.2089395523071289,0.016005629785247607,18
5.665981769561768,5.457364082336426,-0.2086176872253418,0.016005629785247607,18
5.6711320877075195,5.463052272796631,-0.20807981491088867,0.016005629785247607,18
5.887529373168945,5.680229187011719,-0.20730018615722656,0.016005629785247607,19
5.785465717315674,5.578290939331055,-0.20717477798461914,0.016005629785247607,18
5.618946552276611,5.411908149719238,-0.20703840255737305,0.016005629785247607,18
5.604727745056152,5.397919654846191,-0.20680809020996094,0.016005629785247607,18
5.749703407287598,5.5430097579956055,-0.2066936492919922,0.016005629785247607,18
5.8456268310546875,5.639337539672852,-0.20628929138183594,0.016005629785247607,19
5.702838897705078,5.496746063232422,-0.20609283447265625,0.016005629785247607,18
