cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,N_off,alpha,excess,excess_err_stat,excess_err_conservative,known_b_sigma,li_ma_sigma,background_mode,background_form,statistic_kind,statistic_note
46,"[800,1100)","[3.25,3.5)",0.2561948299407959,0.1621486246585846,0.6978591084480286,162,33.567567567567565,nan,nan,128.43243243243245,12.727922061357855,13.98454745665971,15.909833261203175,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
47,"[800,1100)","[3.5,3.75)",0.2622322738170624,0.16596980392932892,0.6843349933624268,280,73.21621621621621,nan,nan,206.7837837837838,16.73320053068151,18.79404736123159,18.37392526708228,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
48,"[800,1100)","[3.75,4.0)",0.29693174362182617,0.18793147802352905,0.7769456505775452,152,56.270270270270274,nan,nan,95.72972972972973,12.328828005937952,14.43157199581079,10.518063156897227,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
49,"[800,1100)","[4.0,4.25)",0.5141045451164246,0.32538262009620667,0.8465465307235718,105,38.04409672830726,nan,nan,66.95590327169273,10.246950765959598,11.96010437781825,8.904112661417221,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
50,"[800,1100)","[4.25,4.5)",0.986194372177124,0.624173641204834,0.625923752784729,41,28.755060728744937,nan,nan,12.244939271255063,6.4031242374328485,8.351949516654477,2.1448312765840405,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
51,"[800,1100)","[4.5,4.75)",1.2344653606414795,0.7813071608543396,0.7004961967468262,8,7.592214158390629,nan,nan,0.40778584160937115,2.8284271247461903,3.948697780077709,0.146699264630532,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
52,"[800,1100)","[4.75,5.0)",1.4706326723098755,0.9307801723480225,0.6651483774185181,0,0.9137931034482758,nan,nan,-0.9137931034482758,0.0,0.9559252603882146,-1.3518824678560455,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
53,"[800,1100)",>=5,1.7532672882080078,1.1096627712249756,0.5792165994644165,2,0.7727272727272727,nan,nan,1.2272727272727273,1.4142135623730951,1.665150825819473,1.1616194320442157,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
54,"[1100,2000)","[3.5,3.75)",0.21391303837299347,0.13538800179958344,0.707865834236145,51,9.135135135135133,nan,nan,41.86486486486487,7.14142842854285,7.7546847218397685,9.574937626877498,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
55,"[1100,2000)","[3.75,4.0)",0.2172287553548813,0.1374865472316742,0.7136972546577454,131,19.56756756756757,nan,nan,111.43243243243244,11.445523142259598,12.270597685832895,16.591623854269535,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
56,"[1100,2000)","[4.0,4.25)",0.23240472376346588,0.1470915973186493,0.7426062822341919,93,16.864864864864867,nan,nan,76.13513513513513,9.643650760992955,10.481644187095117,12.856904708807152,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
57,"[1100,2000)","[4.25,4.5)",0.29243433475494385,0.1850850135087967,0.8714531660079956,44,19.43243243243243,nan,nan,24.56756756756757,6.6332495807108,7.964448030619098,4.77310480535589,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
58,"[1100,2000)","[4.5,4.75)",0.5586923360824585,0.35360273718833923,0.7991706728935242,46,19.583926031294453,nan,nan,26.416073968705547,6.782329983125268,8.098390335819486,5.0724373472322215,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
59,"[1100,2000)","[4.75,5.0)",0.8077825903892517,0.5112547874450684,0.6368004083633423,25,20.214082503556188,nan,nan,4.785917496443812,5.0,6.7241417670626324,1.0261483776873659,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
60,"[1100,2000)",>=5,1.4239754676818848,0.9012502431869507,0.46831557154655457,25,19.13281423804227,nan,nan,5.867185761957732,5.0,6.64325328721119,1.2803029039337943,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
61,"[2000,3000)","[4.0,4.25)",0.15914607048034668,0.10072536021471024,0.7104598879814148,4,0.05405405405405406,nan,nan,3.945945945945946,2.0,2.013468165642073,5.151759782224077,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
62,"[2000,3000)","[4.25,4.5)",0.17746813595294952,0.11232160776853561,0.7565106153488159,9,0.32432432432432434,nan,nan,8.675675675675675,3.0,3.053575662125359,6.51666277876281,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
63,"[2000,3000)","[4.5,4.75)",0.2023904025554657,0.12809519469738007,0.7595100998878479,6,2.0,nan,nan,4.0,2.449489742783178,2.8284271247461903,2.2766966122031533,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
