cell_id,nhit_bin,predE_bin,selected_events,grid_events,out_of_grid_events,source_masked_events,source_masked_fraction,live_time_days,median_rate_hz,mean_rate_hz,r_opt_deg,sigma_deg,containment_r_opt,B_on,N_off,alpha,max_p_on,on_pixels,off_pixels,off_counts,fiducial_events,edge_diagnostic_events,background_mode,background_method,r_opt_large_warning,r_opt_extreme_warning,background_form,annulus_inner_deg,annulus_outer_deg,surface_fit_chi2,surface_fit_ndof,surface_condition_number,annulus_residual_rms
31,"[300,500)","[4.0,4.25)",52626,6130,46496,225,0.09582623509369677,43.47639258630079,0.0,0.014009838121071387,1.2538275718688965,0.7935617566108704,0.6733294129371643,67.47764877922262,,,0.0,492,5032,1115.0,2348,2438,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.0,5.0,752.113595542929,5026,47.720080462205765,0.4814480870219008
32,"[300,500)","[4.25,4.5)",20712,2396,18316,169,0.17940552016985137,43.47639258630079,0.0,0.005513848044001645,1.4458905458450317,0.9151206016540527,0.6463560461997986,40.669779143821835,,,0.0,648,5648,507.0,942,893,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,420.39483761716946,5642,65.42691643259977,0.3053138471915725
33,"[300,500)","[4.5,4.75)",8442,956,7486,112,0.27383863080684595,43.47639258630079,0.0,0.0022473882380968464,1.646765112876892,1.0422563552856445,0.6165552139282227,23.795279288096648,,,0.0,848,5648,202.0,409,355,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,188.15173516127373,5642,65.45717918234347,0.18870910739701988
34,"[300,500)","[4.75,5.0)",3006,382,2624,76,0.4691358024691358,43.47639258630079,0.0,0.0008002427201752098,1.8282259702682495,1.1571050882339478,0.5390918254852295,23.348533055367824,,,0.0,1044,6280,82.0,162,140,crab_roi_local,annulus_quadratic,False,False,direct_expectation,4.0,6.0,80.36619109423413,6274,87.07252418747069,0.11449488612658486
35,"[300,500)","[5,6)",1579,202,1377,41,0.4606741573033708,43.47639258630079,0.0,0.0004203537109636248,2.085508346557617,1.3199419975280762,0.3362881541252136,23.783533675235105,,,0.0,1372,4928,38.0,89,76,crab_roi_local,annulus_quadratic,False,False,direct_expectation,4.5,6.5,37.618550700783175,4922,127.17686181055885,0.08737055012228287
36,"[300,500)",>=6,0,0,0,0,0.0,43.47639258630079,0.0,0.0,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,0,0,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
37,"[500,800)","[2,2.5)",0,0,0,0,0.0,43.47639258630079,0.0,0.0,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,0,0,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
38,"[500,800)","[2.5,3)",4294,717,3577,40,0.12461059190031153,43.47639258630079,0.0,0.0011431278244951265,1.5800000429153442,1.0,0.7129790186882019,24.907973258657016,,,0.0,788,5648,191.0,321,262,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,172.92883932330096,5642,65.46005392163342,0.18277537727787177
39,"[500,800)","[3,3.25)",166432,27643,138789,1351,0.11869618696186962,43.47639258630079,0.0,0.04430671869733883,1.5800000429153442,1.0,0.7129790186882019,345.49706993907495,,,0.0,788,5648,6991.0,11382,10830,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,3149.6406247082377,5642,66.36776387030932,1.0630528849063607
40,"[500,800)","[3.25,3.5)",477133,74053,403080,67,0.0022264313960057157,43.47639258630079,0.0,0.1270200298753687,0.3107539117336273,0.19667969644069672,0.590565025806427,5.638737332589081,,,0.0,32,3760,8896.0,30093,29082,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,5242.584776899599,3754,23.18369130743706,1.7705501524232603
41,"[500,800)","[3.5,3.75)",280350,38849,241501,45,0.002907540220973057,43.47639258630079,0.0,0.07463341536963408,0.32525408267974854,0.2058570235967636,0.7030451893806458,1.9823825650084066,,,0.0,32,3760,4611.0,15477,15199,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,2309.4691596493985,3754,22.981631867088556,1.1186281280092598
42,"[500,800)","[3.75,4.0)",90323,10734,79589,19,0.004445484323818437,43.47639258630079,0.0,0.02404535037072038,0.5331345796585083,0.33742696046829224,0.7524763941764832,6.007912398972515,,,0.0,88,3760,1253.0,4274,4244,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,730.398004377245,3754,23.084427096424275,0.6559186523320527
43,"[500,800)","[4.0,4.25)",26383,2793,23590,13,0.011872146118721462,43.47639258630079,0.0,0.00702355412055308,0.974081814289093,0.6165074706077576,0.6689862012863159,21.083501805617985,,,0.0,300,4400,434.0,1095,1089,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.5,4.5,337.8354822728175,4394,34.07833149159149,0.31402608574283924
44,"[500,800)","[4.25,4.5)",6543,791,5752,24,0.07667731629392971,43.47639258630079,0.0,0.0017418456813394535,1.18329656124115,0.7489218711853027,0.6910998225212097,13.108850735565728,,,0.0,440,5032,151.0,313,314,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.0,5.0,139.44920968719646,5026,47.796102641146284,0.17379619118738196
45,"[500,800)","[4.5,4.75)",2484,297,2187,26,0.20634920634920634,43.47639258630079,0.0,0.0006612784154741254,1.3993562459945679,0.8856685161590576,0.6936807632446289,14.701577242123882,,,0.0,616,5032,57.0,126,99,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.0,5.0,55.69452018426819,5026,47.810717554958025,0.10517783149559291
46,"[500,800)","[4.75,5.0)",1025,124,901,15,0.2631578947368421,43.47639258630079,0.0,0.00027287052168316366,1.5490642786026,0.9804204106330872,0.6524077653884888,3.4393492435111193,,,0.0,740,5648,29.0,57,40,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,28.65253061913354,5642,65.46315528356043,0.07122354943782656
47,"[500,800)","[5,6)",568,79,489,16,0.36363636363636365,43.47639258630079,0.0,0.0001512102012839385,1.8611623048782349,1.1779508590698242,0.5099676847457886,2.2758956624948445,,,0.0,1092,6280,26.0,44,18,crab_roi_local,annulus_quadratic,False,False,direct_expectation,4.0,6.0,25.7650963829922,6274,87.07544420089388,0.06645440828626381
48,"[500,800)",>=6,0,0,0,0,0.0,43.47639258630079,0.0,0.0,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,0,0,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
49,"[800,1100)","[2,2.5)",0,0,0,0,0.0,43.47639258630079,0.0,0.0,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,0,0,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
50,"[800,1100)","[2.5,3)",4,0,4,0,0.0,43.47639258630079,0.0,1.0648605724221022e-06,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,0,0,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
51,"[800,1100)","[3,3.25)",2366,384,1982,20,0.13071895424836602,43.47639258630079,0.0,0.0006298650285876734,1.5800000429153442,1.0,0.7129790186882019,10.646673790037989,,,0.0,788,5648,93.0,153,157,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,88.72186235411871,5642,65.46641728011865,0.1292647481142173
52,"[800,1100)","[3.25,3.5)",52986,8677,44309,410,0.11373092926490985,43.47639258630079,0.0,0.014105675572589375,1.5800000429153442,1.0,0.7129790186882019,187.7466937130161,,,0.0,788,5648,2177.0,3605,3331,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,1208.5700267769812,5642,65.63707569740276,0.6833758585062195
53,"[800,1100)","[3.5,3.75)",122657,18952,103705,13,0.0016865594187856772,43.47639258630079,0.0,0.032653150807894445,0.2622322738170624,0.16596980392932892,0.6843349933624268,2.8459896638996836,,,0.0,24,3760,2292.0,7708,7346,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,1216.9915853267298,3754,23.02283246592327,0.8956494918305976
54,"[800,1100)","[3.75,4.0)",74431,10683,63748,14,0.003205128205128205,43.47639258630079,0.0,0.01981465931648737,0.29693174362182617,0.18793147802352905,0.7769456505775452,1.1592143182385672,,,0.0,32,3760,1304.0,4368,4072,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,743.3291981976661,3754,23.04463341341209,0.6727963678254094
