source_file_id,status,yyyymm,relative_path,obs_path,time_path,event_entries,time_entries,common_entries,entry_mismatch,selected_rows,parquet_relative_path,matched_mjd_min,matched_mjd_max,matched_mjd_start_utc_yyyymm,matched_mjd_end_utc_yyyymm,matched_span_seconds,matched_gap_count,matched_gap_seconds,rough_live_time_seconds,selected_mjd_min,selected_mjd_max
204,processed,202201,0110/Esg20220110_07.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_07.time.root,74247,74247,74247,False,50550,obs_events/yyyymm=202201/part-000204.parquet,59588.9585513,59588.999686,202201,202201,3554.04154295,6,545.430792309,3008.61075064,59588.9585513,59588.999686
205,processed,202201,0110/Esg20220110_08.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_08.time.root,38932,38932,38932,False,26422,obs_events/yyyymm=202201/part-000205.parquet,59589.0001637,59589.0413405,202201,202201,3557.67806203,7,588.928604429,2968.7494576,59589.0001637,59589.0413405
206,processed,202201,0110/Esg20220110_09.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_09.time.root,25865,25865,25865,False,17154,obs_events/yyyymm=202201/part-000206.parquet,59589.0418093,59589.082974,202201,202201,3556.63230917,5,421.278628008,3135.35368117,59589.0418093,59589.0829738
207,processed,202201,0110/Esg20220110_10.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_10.time.root,24652,24652,24652,False,16254,obs_events/yyyymm=202201/part-000207.parquet,59589.0834599,59589.1246405,202201,202201,3558.00326709,5,421.506704623,3136.49656246,59589.0834599,59589.1246405
208,processed,202201,0110/Esg20220110_11.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_11.time.root,24795,24795,24795,False,16375,obs_events/yyyymm=202201/part-000208.parquet,59589.1251272,59589.1663404,202201,202201,3560.81881332,2,169.045577757,3391.77323557,59589.1251272,59589.1663404
209,processed,202201,0110/Esg20220110_12.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_12.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_12.time.root,24770,24770,24770,False,16374,obs_events/yyyymm=202201/part-000209.parquet,59589.1667935,59589.2082438,202201,202201,3581.30092914,5,419.732614467,3161.56831468,59589.1667935,59589.2082438
210,processed,202201,0110/Esg20220110_13.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_13.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_13.time.root,12792,12792,12792,False,8554,obs_events/yyyymm=202201/part-000210.parquet,59589.2087266,59589.2296249,202201,202201,1805.61184175,3,250.403802353,1555.2080394,59589.2087266,59589.2296249
211,processed,202201,0110/Esg20220110_16.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_16.time.root,19447,19447,19447,False,13018,obs_events/yyyymm=202201/part-000211.parquet,59589.3422248,59589.3745734,202201,202201,2794.9227991,6,499.019887461,2295.90291164,59589.3422248,59589.3745732
212,processed,202201,0110/Esg20220110_17.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_17.time.root,24635,24635,24635,False,16396,obs_events/yyyymm=202201/part-000212.parquet,59589.3750531,59589.416346,202201,202201,3567.70706365,9,751.142643602,2816.56442005,59589.3750531,59589.416346
213,processed,202201,0110/Esg20220110_18.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_18.time.root,24781,24781,24781,False,16441,obs_events/yyyymm=202201/part-000213.parquet,59589.4167516,59589.458267,202201,202201,3586.92889034,5,461.767083337,3125.16180701,59589.4167516,59589.458267
214,processed,202201,0110/Esg20220110_19.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_19.time.root,25682,25682,25682,False,17230,obs_events/yyyymm=202201/part-000214.parquet,59589.4587531,59589.4998417,202201,202201,3550.04840742,5,420.845876634,3129.20253079,59589.4587532,59589.4998417
215,processed,202201,0110/Esg20220110_20.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_20.time.root,40564,40564,40564,False,27364,obs_events/yyyymm=202201/part-000215.parquet,59589.5002359,59589.5415275,202201,202201,3567.59391865,9,757.457647822,2810.13627083,59589.5002359,59589.5415275
216,processed,202201,0110/Esg20220110_21.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_21.time.root,86915,86915,86915,False,59102,obs_events/yyyymm=202201/part-000216.parquet,59589.5418977,59589.5832299,202201,202201,3571.1023153,7,587.114033452,2983.98828185,59589.5418977,59589.5832299
217,processed,202201,0110/Esg20220110_22.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_22.time.root,202705,202705,202705,False,133349,obs_events/yyyymm=202201/part-000217.parquet,59589.5833173,59589.6247671,202201,202201,3581.2657899,8,663.411501702,2917.8542882,59589.5833173,59589.6247671
218,processed,202201,0110/Esg20220110_23.root,/mnt/mydisk/WCDA_observation_eval/0110/Esg20220110_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0110/Esg20220110_23.time.root,326491,326491,326491,False,204698,obs_events/yyyymm=202201/part-000218.parquet,59589.6251255,59589.6662814,202201,202201,3555.87023639,12,1019.25294064,2536.61729575,59589.6251255,59589.6662814
219,processed,202201,0111/Esg20220111_00.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_00.time.root,211815,211815,211815,False,139447,obs_events/yyyymm=202201/part-000219.parquet,59589.6666451,59589.7081525,202201,202201,3586.23631778,9,740.640341886,2845.5959759,59589.6666451,59589.7081525
220,processed,202201,0111/Esg20220111_01.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_01.time.root,105259,105259,105259,False,72176,obs_events/yyyymm=202201/part-000220.parquet,59589.7085406,59589.7499431,202201,202201,3577.17756524,6,503.094852157,3074.08271309,59589.7085406,59589.7499431
221,processed,202201,0111/Esg20220111_02.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_02.time.root,87008,87008,87008,False,59630,obs_events/yyyymm=202201/part-000221.parquet,59589.7500071,59589.7913247,202201,202201,3569.84576094,5,419.501145068,3150.34461587,59589.7500071,59589.7913247
222,processed,202201,0111/Esg20220111_03.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_03.time.root,133904,133904,133904,False,90662,obs_events/yyyymm=202201/part-000222.parquet,59589.7917269,59589.8329828,202201,202201,3564.51092768,3,248.131719651,3316.37920802,59589.7917269,59589.8329826
223,processed,202201,0111/Esg20220111_04.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_04.time.root,267033,267033,267033,False,172272,obs_events/yyyymm=202201/part-000223.parquet,59589.8333678,59589.8749734,202201,202201,3594.72405841,3,244.489661604,3350.2343968,59589.8333678,59589.8749734
224,processed,202201,0111/Esg20220111_05.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_05.time.root,261375,261375,261375,False,168357,obs_events/yyyymm=202201/part-000224.parquet,59589.8750022,59589.9165641,202201,202201,3590.94880165,7,609.931195574,2981.01760608,59589.8750022,59589.9165641
225,processed,202201,0111/Esg20220111_06.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_06.time.root,140251,140251,140251,False,95075,obs_events/yyyymm=202201/part-000225.parquet,59589.9169521,59589.9581305,202201,202201,3557.8127085,9,745.734622492,2812.07808601,59589.9169521,59589.9581305
226,processed,202201,0111/Esg20220111_07.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_07.time.root,70277,70277,70277,False,48107,obs_events/yyyymm=202201/part-000226.parquet,59589.9586075,59589.9997957,202201,202201,3558.66201804,6,502.595383557,3056.06663448,59589.9586075,59589.9997957
227,processed,202201,0111/Esg20220111_08.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_08.time.root,38036,38036,38036,False,25802,obs_events/yyyymm=202201/part-000227.parquet,59590.0002051,59590.0414788,202201,202201,3566.05171028,4,336.850842764,3229.20086752,59590.0002051,59590.0414788
228,processed,202201,0111/Esg20220111_09.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_09.time.root,25491,25491,25491,False,17080,obs_events/yyyymm=202201/part-000228.parquet,59590.0418887,59590.0831578,202201,202201,3565.65698802,5,464.468391356,3101.18859666,59590.0418887,59590.0831578
229,processed,202201,0111/Esg20220111_10.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_10.time.root,24123,24123,24123,False,15932,obs_events/yyyymm=202201/part-000229.parquet,59590.0835755,59590.1249328,202201,202201,3573.26763561,8,677.198569849,2896.06906576,59590.0835755,59590.1249328
230,processed,202201,0111/Esg20220111_11.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_11.time.root,24479,24479,24479,False,16227,obs_events/yyyymm=202201/part-000230.parquet,59590.1253509,59590.1665922,202201,202201,3563.24289618,5,422.397806332,3140.84508985,59590.1253509,59590.1665922
231,processed,202201,0111/Esg20220111_12.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_12.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_12.time.root,25338,25338,25338,False,16780,obs_events/yyyymm=202201/part-000231.parquet,59590.1666562,59590.2082275,202201,202201,3591.76241497,3,252.289901557,3339.47251341,59590.1666562,59590.2082275
232,processed,202201,0111/Esg20220111_13.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_13.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_13.time.root,11155,11155,11155,False,7367,obs_events/yyyymm=202201/part-000232.parquet,59590.208631,59590.2271903,202201,202201,1603.51809848,3,292.615055619,1310.90304286,59590.2086311,59590.2271903
233,processed,202201,0111/Esg20220111_16.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_16.time.root,21684,21684,21684,False,14403,obs_events/yyyymm=202201/part-000233.parquet,59590.3335616,59590.3749144,202201,202201,3572.88378384,8,1077.725989,2495.15779484,59590.3335616,59590.3749144
234,processed,202201,0111/Esg20220111_17.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_17.time.root,25849,25849,25849,False,17150,obs_events/yyyymm=202201/part-000234.parquet,59590.3750068,59590.4164703,202201,202201,3582.44140965,2,207.264115429,3375.17729423,59590.3750068,59590.4164703
235,processed,202201,0111/Esg20220111_18.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_18.time.root,24618,24618,24618,False,16285,obs_events/yyyymm=202201/part-000235.parquet,59590.4168433,59590.4581312,202201,202201,3567.27591217,7,626.277160272,2940.9987519,59590.4168433,59590.4581312
236,processed,202201,0111/Esg20220111_19.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_19.time.root,26985,26985,26985,False,17891,obs_events/yyyymm=202201/part-000236.parquet,59590.4584993,59590.499875,202201,202201,3574.86091994,3,251.391891693,3323.46902825,59590.4584993,59590.499875
237,processed,202201,0111/Esg20220111_20.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_20.time.root,43787,43787,43787,False,29589,obs_events/yyyymm=202201/part-000237.parquet,59590.4999957,59590.5414631,202201,202201,3582.78074472,5,419.422345329,3163.35839939,59590.4999957,59590.5414631
238,processed,202201,0111/Esg20220111_21.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_21.time.root,93730,93730,93730,False,63727,obs_events/yyyymm=202201/part-000238.parquet,59590.5418146,59590.5831643,202201,202201,3572.6160449,4,334.030323965,3238.58572093,59590.5418146,59590.5831643
239,processed,202201,0111/Esg20220111_22.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_22.time.root,216103,216103,216103,False,142060,obs_events/yyyymm=202201/part-000239.parquet,59590.5834942,59590.6249518,202201,202201,3581.93159422,6,495.626057801,3086.30553642,59590.5834942,59590.6249518
240,processed,202201,0111/Esg20220111_23.root,/mnt/mydisk/WCDA_observation_eval/0111/Esg20220111_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0111/Esg20220111_23.time.root,346203,346203,346203,False,217322,obs_events/yyyymm=202201/part-000240.parquet,59590.6252468,59590.6665947,202201,202201,3572.45862898,4,324.159561144,3248.29906784,59590.6252468,59590.6665947
241,processed,202201,0112/Esg20220112_00.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_00.time.root,207305,207305,207305,False,137211,obs_events/yyyymm=202201/part-000241.parquet,59590.6667061,59590.7081218,202201,202201,3578.3082295,3,249.803745886,3328.50448361,59590.6667061,59590.7081217
242,processed,202201,0112/Esg20220112_01.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_01.time.root,103284,103284,103284,False,70758,obs_events/yyyymm=202201/part-000242.parquet,59590.7084442,59590.7498801,202201,202201,3580.05760394,4,334.691972961,3245.36563097,59590.7084443,59590.7498801
243,processed,202201,0112/Esg20220112_02.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_02.time.root,86926,86926,86926,False,59452,obs_events/yyyymm=202201/part-000243.parquet,59590.7502051,59590.7915963,202201,202201,3576.19872449,5,461.128020217,3115.07070428,59590.7502051,59590.7915963
244,processed,202201,0112/Esg20220112_03.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_03.time.root,134241,134241,134241,False,90874,obs_events/yyyymm=202201/part-000244.parquet,59590.7919222,59590.8330424,202201,202201,3552.7839991,10,830.117735127,2722.66626398,59590.7919222,59590.8330424
245,processed,202201,0112/Esg20220112_04.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_04.time.root,275328,275328,275328,False,177211,obs_events/yyyymm=202201/part-000245.parquet,59590.8335049,59590.8749487,202201,202201,3580.74737967,2,161.225886969,3419.5214927,59590.8335049,59590.8749487
246,processed,202201,0112/Esg20220112_05.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_05.time.root,257487,257487,257487,False,166790,obs_events/yyyymm=202201/part-000246.parquet,59590.8750418,59590.9163972,202201,202201,3573.10271056,5,406.293373718,3166.80933684,59590.8750418,59590.9163971
247,processed,202201,0112/Esg20220112_06.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_06.time.root,133442,133442,133442,False,90379,obs_events/yyyymm=202201/part-000247.parquet,59590.9167317,59590.9581344,202201,202201,3577.19391875,10,864.176014485,2713.01790427,59590.9167317,59590.9581344
248,processed,202201,0112/Esg20220112_07.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_07.time.root,68802,68802,68802,False,47070,obs_events/yyyymm=202201/part-000248.parquet,59590.9584711,59590.999949,202201,202201,3583.68822886,6,499.359704694,3084.32852416,59590.9584711,59590.999949
249,processed,202201,0112/Esg20220112_08.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_08.time.root,36606,36606,36606,False,24841,obs_events/yyyymm=202201/part-000249.parquet,59591.0002928,59591.0415989,202201,202201,3568.84476305,5,417.722397298,3151.12236575,59591.0002928,59591.0415989
250,processed,202201,0112/Esg20220112_09.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_09.time.root,25271,25271,25271,False,16773,obs_events/yyyymm=202201/part-000250.parquet,59591.0417367,59591.0831534,202201,202201,3578.40367004,6,502.843704354,3075.55996568,59591.0417367,59591.0831534
251,processed,202201,0112/Esg20220112_10.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_10.time.root,25289,25289,25289,False,16708,obs_events/yyyymm=202201/part-000251.parquet,59591.0834843,59591.124923,202201,202201,3580.31121916,4,334.96327945,3245.34793971,59591.0834843,59591.1249229
252,processed,202201,0112/Esg20220112_11.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_11.time.root,24893,24893,24893,False,16440,obs_events/yyyymm=202201/part-000252.parquet,59591.1252637,59591.1665751,202201,202201,3569.30845433,5,417.997002276,3151.31145206,59591.1252637,59591.1665751
253,processed,202201,0112/Esg20220112_12.root,/mnt/mydisk/WCDA_observation_eval/0112/Esg20220112_12.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0112/Esg20220112_12.time.root,25506,25506,25506,False,17119,obs_events/yyyymm=202201/part-000253.parquet,59591.1667212,59591.2081582,202201,202201,3580.15818866,3,249.630078929,3330.52810973,59591.1667212,59591.2081582
