scope,yyyymm,source_file_id,step,count
file,202201,344,after_dcedge,17836
file,202201,344,after_finite,17836
file,202201,344,after_cell_selection,16617
file,202201,345,input_entries,3059
file,202201,345,after_match_status,3059
file,202201,345,after_pincness,3059
file,202201,345,after_fitstat,3059
file,202201,345,after_theta,3059
file,202201,345,after_dcedge,2170
file,202201,345,after_finite,2170
file,202201,345,after_cell_selection,2017
file,202201,346,input_entries,4610
file,202201,346,after_match_status,4610
file,202201,346,after_pincness,4610
file,202201,346,after_fitstat,4610
file,202201,346,after_theta,4610
file,202201,346,after_dcedge,3287
file,202201,346,after_finite,3287
file,202201,346,after_cell_selection,3068
file,202201,347,input_entries,25617
file,202201,347,after_match_status,25617
file,202201,347,after_pincness,25617
file,202201,347,after_fitstat,25617
file,202201,347,after_theta,25617
file,202201,347,after_dcedge,18258
file,202201,347,after_finite,18258
file,202201,347,after_cell_selection,16952
file,202201,348,input_entries,24427
file,202201,348,after_match_status,24427
file,202201,348,after_pincness,24427
file,202201,348,after_fitstat,24427
file,202201,348,after_theta,24427
file,202201,348,after_dcedge,17423
file,202201,348,after_finite,17423
file,202201,348,after_cell_selection,16118
file,202201,349,input_entries,29389
file,202201,349,after_match_status,29389
file,202201,349,after_pincness,29389
file,202201,349,after_fitstat,29389
file,202201,349,after_theta,29389
file,202201,349,after_dcedge,21115
file,202201,349,after_finite,21115
file,202201,349,after_cell_selection,19688
file,202201,350,input_entries,56074
file,202201,350,after_match_status,56074
file,202201,350,after_pincness,56074
file,202201,350,after_fitstat,56074
file,202201,350,after_theta,56074
file,202201,350,after_dcedge,39881
file,202201,350,after_finite,39881
file,202201,350,after_cell_selection,37884
file,202201,351,input_entries,124382
file,202201,351,after_match_status,124382
file,202201,351,after_pincness,124382
file,202201,351,after_fitstat,124382
file,202201,351,after_theta,124382
file,202201,351,after_dcedge,88392
file,202201,351,after_finite,88392
file,202201,351,after_cell_selection,84190
file,202201,352,input_entries,278044
file,202201,352,after_match_status,278044
file,202201,352,after_pincness,278044
file,202201,352,after_fitstat,278044
file,202201,352,after_theta,278044
file,202201,352,after_dcedge,198862
file,202201,352,after_finite,198862
file,202201,352,after_cell_selection,177826
file,202201,353,input_entries,320619
file,202201,353,after_match_status,320619
file,202201,353,after_pincness,320619
file,202201,353,after_fitstat,320619
file,202201,353,after_theta,320619
file,202201,353,after_dcedge,230259
file,202201,353,after_finite,230259
file,202201,353,after_cell_selection,203267
file,202201,354,input_entries,154148
file,202201,354,after_match_status,154148
file,202201,354,after_pincness,154148
file,202201,354,after_fitstat,154148
file,202201,354,after_theta,154148
file,202201,354,after_dcedge,110542
file,202201,354,after_finite,110542
file,202201,354,after_cell_selection,104317
file,202201,355,input_entries,90131
file,202201,355,after_match_status,90131
file,202201,355,after_pincness,90131
file,202201,355,after_fitstat,90131
file,202201,355,after_theta,90131
file,202201,355,after_dcedge,64425
file,202201,355,after_finite,64425
file,202201,355,after_cell_selection,61863
file,202201,356,input_entries,96512
file,202201,356,after_match_status,96512
file,202201,356,after_pincness,96512
file,202201,356,after_fitstat,96512
file,202201,356,after_theta,96512
file,202201,356,after_dcedge,68647
file,202201,356,after_finite,68647
file,202201,356,after_cell_selection,65758
file,202201,357,input_entries,178754
file,202201,357,after_match_status,178754
file,202201,357,after_pincness,178754
file,202201,357,after_fitstat,178754
file,202201,357,after_theta,178754
file,202201,357,after_dcedge,127467
file,202201,357,after_finite,127467
file,202201,357,after_cell_selection,119123
file,202201,358,input_entries,293138
file,202201,358,after_match_status,293138
file,202201,358,after_pincness,293138
file,202201,358,after_fitstat,293138
file,202201,358,after_theta,293138
file,202201,358,after_dcedge,209540
file,202201,358,after_finite,209540
file,202201,358,after_cell_selection,187239
file,202201,359,input_entries,219233
file,202201,359,after_match_status,219233
file,202201,359,after_pincness,219233
file,202201,359,after_fitstat,219233
file,202201,359,after_theta,219233
file,202201,359,after_dcedge,156863
file,202201,359,after_finite,156863
file,202201,359,after_cell_selection,144712
file,202201,360,input_entries,97329
file,202201,360,after_match_status,97329
file,202201,360,after_pincness,97329
file,202201,360,after_fitstat,97329
file,202201,360,after_theta,97329
file,202201,360,after_dcedge,69308
file,202201,360,after_finite,69308
file,202201,360,after_cell_selection,66408
file,202201,361,input_entries,56208
file,202201,361,after_match_status,56208
file,202201,361,after_pincness,56208
file,202201,361,after_fitstat,56208
file,202201,361,after_theta,56208
file,202201,361,after_dcedge,39929
file,202201,361,after_finite,39929
file,202201,361,after_cell_selection,38092
file,202201,362,input_entries,31645
file,202201,362,after_match_status,31645
file,202201,362,after_pincness,31645
file,202201,362,after_fitstat,31645
file,202201,362,after_theta,31645
file,202201,362,after_dcedge,22853
file,202201,362,after_finite,22853
file,202201,362,after_cell_selection,21437
file,202201,363,input_entries,13986
file,202201,363,after_match_status,13986
file,202201,363,after_pincness,13986
file,202201,363,after_fitstat,13986
file,202201,363,after_theta,13986
file,202201,363,after_dcedge,9998
file,202201,363,after_finite,9998
file,202201,363,after_cell_selection,9294
file,202201,364,input_entries,1584
file,202201,364,after_match_status,1584
file,202201,364,after_pincness,1584
file,202201,364,after_fitstat,1584
file,202201,364,after_theta,1584
file,202201,364,after_dcedge,1140
file,202201,364,after_finite,1140
file,202201,364,after_cell_selection,1048
file,202201,365,input_entries,15189
file,202201,365,after_match_status,15189
file,202201,365,after_pincness,15189
file,202201,365,after_fitstat,15189
file,202201,365,after_theta,15189
file,202201,365,after_dcedge,10990
file,202201,365,after_finite,10990
file,202201,365,after_cell_selection,10198
file,202201,366,input_entries,22761
file,202201,366,after_match_status,22761
file,202201,366,after_pincness,22761
file,202201,366,after_fitstat,22761
file,202201,366,after_theta,22761
file,202201,366,after_dcedge,16373
file,202201,366,after_finite,16373
file,202201,366,after_cell_selection,15151
file,202201,367,input_entries,23619
file,202201,367,after_match_status,23619
file,202201,367,after_pincness,23619
file,202201,367,after_fitstat,23619
file,202201,367,after_theta,23619
file,202201,367,after_dcedge,16977
file,202201,367,after_finite,16977
file,202201,367,after_cell_selection,15909
file,202201,368,input_entries,57788
file,202201,368,after_match_status,57788
file,202201,368,after_pincness,57788
file,202201,368,after_fitstat,57788
file,202201,368,after_theta,57788
file,202201,368,after_dcedge,41171
file,202201,368,after_finite,41171
file,202201,368,after_cell_selection,39282
file,202201,369,input_entries,129721
file,202201,369,after_match_status,129721
file,202201,369,after_pincness,129721
file,202201,369,after_fitstat,129721
file,202201,369,after_theta,129721
file,202201,369,after_dcedge,92517
file,202201,369,after_finite,92517
file,202201,369,after_cell_selection,87938
file,202201,370,input_entries,281333
file,202201,370,after_match_status,281333
file,202201,370,after_pincness,281333
file,202201,370,after_fitstat,281333
file,202201,370,after_theta,281333
file,202201,370,after_dcedge,202093
file,202201,370,after_finite,202093
file,202201,370,after_cell_selection,180258
file,202201,371,input_entries,313726
file,202201,371,after_match_status,313726
file,202201,371,after_pincness,313726
file,202201,371,after_fitstat,313726
file,202201,371,after_theta,313726
file,202201,371,after_dcedge,225418
file,202201,371,after_finite,225418
file,202201,371,after_cell_selection,199820
file,202201,372,input_entries,146301
file,202201,372,after_match_status,146301
file,202201,372,after_pincness,146301
file,202201,372,after_fitstat,146301
file,202201,372,after_theta,146301
file,202201,372,after_dcedge,104683
file,202201,372,after_finite,104683
file,202201,372,after_cell_selection,99143
file,202201,373,input_entries,89886
file,202201,373,after_match_status,89886
file,202201,373,after_pincness,89886
file,202201,373,after_fitstat,89886
file,202201,373,after_theta,89886
file,202201,373,after_dcedge,64302
file,202201,373,after_finite,64302
file,202201,373,after_cell_selection,61753
file,202201,374,input_entries,97336
file,202201,374,after_match_status,97336
file,202201,374,after_pincness,97336
file,202201,374,after_fitstat,97336
file,202201,374,after_theta,97336
file,202201,374,after_dcedge,69575
file,202201,374,after_finite,69575
file,202201,374,after_cell_selection,66783
file,202201,375,input_entries,184788
file,202201,375,after_match_status,184788
file,202201,375,after_pincness,184788
file,202201,375,after_fitstat,184788
file,202201,375,after_theta,184788
file,202201,375,after_dcedge,131867
file,202201,375,after_finite,131867
file,202201,375,after_cell_selection,123187
file,202201,376,input_entries,296802
file,202201,376,after_match_status,296802
file,202201,376,after_pincness,296802
file,202201,376,after_fitstat,296802
file,202201,376,after_theta,296802
file,202201,376,after_dcedge,211565
file,202201,376,after_finite,211565
file,202201,376,after_cell_selection,188786
file,202201,377,input_entries,209386
file,202201,377,after_match_status,209386
file,202201,377,after_pincness,209386
file,202201,377,after_fitstat,209386
file,202201,377,after_theta,209386
file,202201,377,after_dcedge,149445
file,202201,377,after_finite,149445
file,202201,377,after_cell_selection,138545
file,202201,378,input_entries,101316
file,202201,378,after_match_status,101316
file,202201,378,after_pincness,101316
file,202201,378,after_fitstat,101316
file,202201,378,after_theta,101316
file,202201,378,after_dcedge,72061
file,202201,378,after_finite,72061
file,202201,378,after_cell_selection,69145
file,202201,379,input_entries,53303
file,202201,379,after_match_status,53303
file,202201,379,after_pincness,53303
file,202201,379,after_fitstat,53303
file,202201,379,after_theta,53303
file,202201,379,after_dcedge,38091
file,202201,379,after_finite,38091
file,202201,379,after_cell_selection,36275
file,202201,380,input_entries,30495
file,202201,380,after_match_status,30495
file,202201,380,after_pincness,30495
file,202201,380,after_fitstat,30495
file,202201,380,after_theta,30495
file,202201,380,after_dcedge,21991
file,202201,380,after_finite,21991
file,202201,380,after_cell_selection,20544
file,202201,381,input_entries,24754
file,202201,381,after_match_status,24754
file,202201,381,after_pincness,24754
file,202201,381,after_fitstat,24754
file,202201,381,after_theta,24754
file,202201,381,after_dcedge,17711
file,202201,381,after_finite,17711
file,202201,381,after_cell_selection,16488
file,202201,382,input_entries,24646
file,202201,382,after_match_status,24646
file,202201,382,after_pincness,24646
file,202201,382,after_fitstat,24646
file,202201,382,after_theta,24646
file,202201,382,after_dcedge,17711
file,202201,382,after_finite,17711
file,202201,382,after_cell_selection,16450
file,202201,383,input_entries,25706
file,202201,383,after_match_status,25706
file,202201,383,after_pincness,25706
file,202201,383,after_fitstat,25706
file,202201,383,after_theta,25706
file,202201,383,after_dcedge,18271
file,202201,383,after_finite,18271
file,202201,383,after_cell_selection,16957
file,202201,384,input_entries,24655
file,202201,384,after_match_status,24655
file,202201,384,after_pincness,24655
file,202201,384,after_fitstat,24655
file,202201,384,after_theta,24655
file,202201,384,after_dcedge,17506
file,202201,384,after_finite,17506
file,202201,384,after_cell_selection,16273
file,202201,385,input_entries,144
file,202201,385,after_match_status,144
file,202201,385,after_pincness,144
file,202201,385,after_fitstat,144
file,202201,385,after_theta,144
file,202201,385,after_dcedge,94
file,202201,385,after_finite,94
file,202201,385,after_cell_selection,88
file,202201,386,input_entries,8044
file,202201,386,after_match_status,8044
file,202201,386,after_pincness,8044
file,202201,386,after_fitstat,8044
file,202201,386,after_theta,8044
file,202201,386,after_dcedge,5724
file,202201,386,after_finite,5724
file,202201,386,after_cell_selection,5343
file,202201,387,input_entries,24600
file,202201,387,after_match_status,24600
file,202201,387,after_pincness,24600
file,202201,387,after_fitstat,24600
file,202201,387,after_theta,24600
file,202201,387,after_dcedge,17532
file,202201,387,after_finite,17532
file,202201,387,after_cell_selection,16332
file,202201,388,input_entries,25384
file,202201,388,after_match_status,25384
file,202201,388,after_pincness,25384
file,202201,388,after_fitstat,25384
file,202201,388,after_theta,25384
file,202201,388,after_dcedge,18156
file,202201,388,after_finite,18156
file,202201,388,after_cell_selection,16875
file,202201,389,input_entries,25102
file,202201,389,after_match_status,25102
file,202201,389,after_pincness,25102
file,202201,389,after_fitstat,25102
file,202201,389,after_theta,25102
file,202201,389,after_dcedge,18005
file,202201,389,after_finite,18005
file,202201,389,after_cell_selection,16722
file,202201,390,input_entries,31323
file,202201,390,after_match_status,31323
file,202201,390,after_pincness,31323
file,202201,390,after_fitstat,31323
file,202201,390,after_theta,31323
file,202201,390,after_dcedge,22345
file,202201,390,after_finite,22345
file,202201,390,after_cell_selection,20942
file,202201,391,input_entries,61512
file,202201,391,after_match_status,61512
file,202201,391,after_pincness,61512
file,202201,391,after_fitstat,61512
file,202201,391,after_theta,61512
file,202201,391,after_dcedge,43741
file,202201,391,after_finite,43741
file,202201,391,after_cell_selection,41687
file,202201,392,input_entries,138177
file,202201,392,after_match_status,138177
file,202201,392,after_pincness,138177
file,202201,392,after_fitstat,138177
file,202201,392,after_theta,138177
file,202201,392,after_dcedge,98641
file,202201,392,after_finite,98641
file,202201,392,after_cell_selection,93351
file,202201,393,input_entries,291246
file,202201,393,after_match_status,291246
file,202201,393,after_pincness,291246
file,202201,393,after_fitstat,291246
file,202201,393,after_theta,291246
file,202201,393,after_dcedge,208534
file,202201,393,after_finite,208534
file,202201,393,after_cell_selection,185257
file,202201,394,input_entries,305544
file,202201,394,after_match_status,305544
file,202201,394,after_pincness,305544
file,202201,394,after_fitstat,305544
file,202201,394,after_theta,305544
file,202201,394,after_dcedge,219392
file,202201,394,after_finite,219392
file,202201,394,after_cell_selection,194834
file,202201,395,input_entries,143484
file,202201,395,after_match_status,143484
file,202201,395,after_pincness,143484
file,202201,395,after_fitstat,143484
file,202201,395,after_theta,143484
file,202201,395,after_dcedge,102531
file,202201,395,after_finite,102531
file,202201,395,after_cell_selection,97242
file,202201,396,input_entries,87427
file,202201,396,after_match_status,87427
file,202201,396,after_pincness,87427
file,202201,396,after_fitstat,87427
file,202201,396,after_theta,87427
file,202201,396,after_dcedge,62529
file,202201,396,after_finite,62529
file,202201,396,after_cell_selection,60095
file,202201,397,input_entries,103472
file,202201,397,after_match_status,103472
file,202201,397,after_pincness,103472
file,202201,397,after_fitstat,103472
file,202201,397,after_theta,103472
file,202201,397,after_dcedge,73623
file,202201,397,after_finite,73623
file,202201,397,after_cell_selection,70519
file,202201,398,input_entries,195916
file,202201,398,after_match_status,195916
file,202201,398,after_pincness,195916
file,202201,398,after_fitstat,195916
file,202201,398,after_theta,195916
file,202201,398,after_dcedge,139523
file,202201,398,after_finite,139523
file,202201,398,after_cell_selection,129561
file,202201,399,input_entries,300756
file,202201,399,after_match_status,300756
file,202201,399,after_pincness,300756
file,202201,399,after_fitstat,300756
file,202201,399,after_theta,300756
file,202201,399,after_dcedge,214953
file,202201,399,after_finite,214953
file,202201,399,after_cell_selection,192060
file,202201,400,input_entries,205739
file,202201,400,after_match_status,205739
file,202201,400,after_pincness,205739
file,202201,400,after_fitstat,205739
file,202201,400,after_theta,205739
file,202201,400,after_dcedge,146876
file,202201,400,after_finite,146876
file,202201,400,after_cell_selection,136534
file,202201,401,input_entries,101251
file,202201,401,after_match_status,101251
file,202201,401,after_pincness,101251
file,202201,401,after_fitstat,101251
file,202201,401,after_theta,101251
file,202201,401,after_dcedge,71984
file,202201,401,after_finite,71984
file,202201,401,after_cell_selection,68981
file,202201,402,input_entries,51398
file,202201,402,after_match_status,51398
file,202201,402,after_pincness,51398
file,202201,402,after_fitstat,51398
file,202201,402,after_theta,51398
file,202201,402,after_dcedge,36803
file,202201,402,after_finite,36803
file,202201,402,after_cell_selection,35056
file,202201,403,input_entries,29617
file,202201,403,after_match_status,29617
file,202201,403,after_pincness,29617
file,202201,403,after_fitstat,29617
file,202201,403,after_theta,29617
file,202201,403,after_dcedge,21443
file,202201,403,after_finite,21443
file,202201,403,after_cell_selection,20073
file,202201,404,input_entries,25389
file,202201,404,after_match_status,25389
file,202201,404,after_pincness,25389
file,202201,404,after_fitstat,25389
file,202201,404,after_theta,25389
file,202201,404,after_dcedge,18141
file,202201,404,after_finite,18141
file,202201,404,after_cell_selection,16793
file,202201,405,input_entries,24421
file,202201,405,after_match_status,24421
file,202201,405,after_pincness,24421
file,202201,405,after_fitstat,24421
file,202201,405,after_theta,24421
file,202201,405,after_dcedge,17566
file,202201,405,after_finite,17566
file,202201,405,after_cell_selection,16363
file,202201,406,input_entries,24547
file,202201,406,after_match_status,24547
file,202201,406,after_pincness,24547
file,202201,406,after_fitstat,24547
file,202201,406,after_theta,24547
file,202201,406,after_dcedge,17498
file,202201,406,after_finite,17498
file,202201,406,after_cell_selection,16278
file,202201,407,input_entries,24033
file,202201,407,after_match_status,24033
file,202201,407,after_pincness,24033
file,202201,407,after_fitstat,24033
file,202201,407,after_theta,24033
file,202201,407,after_dcedge,17189
file,202201,407,after_finite,17189
file,202201,407,after_cell_selection,15994
file,202201,408,input_entries,10153
file,202201,408,after_match_status,10153
file,202201,408,after_pincness,10153
file,202201,408,after_fitstat,10153
file,202201,408,after_theta,10153
file,202201,408,after_dcedge,7269
file,202201,408,after_finite,7269
file,202201,408,after_cell_selection,6761
file,202201,409,input_entries,25641
file,202201,409,after_match_status,25641
file,202201,409,after_pincness,25641
file,202201,409,after_fitstat,25641
file,202201,409,after_theta,25641
file,202201,409,after_dcedge,18239
file,202201,409,after_finite,18239
file,202201,409,after_cell_selection,16963
file,202201,410,input_entries,25487
file,202201,410,after_match_status,25487
file,202201,410,after_pincness,25487
file,202201,410,after_fitstat,25487
file,202201,410,after_theta,25487
file,202201,410,after_dcedge,18090
file,202201,410,after_finite,18090
file,202201,410,after_cell_selection,16837
file,202201,411,input_entries,26015
file,202201,411,after_match_status,26015
file,202201,411,after_pincness,26015
file,202201,411,after_fitstat,26015
file,202201,411,after_theta,26015
file,202201,411,after_dcedge,18551
file,202201,411,after_finite,18551
file,202201,411,after_cell_selection,17191
file,202201,412,input_entries,33991
file,202201,412,after_match_status,33991
file,202201,412,after_pincness,33991
file,202201,412,after_fitstat,33991
file,202201,412,after_theta,33991
file,202201,412,after_dcedge,24343
file,202201,412,after_finite,24343
file,202201,412,after_cell_selection,22783
file,202201,413,input_entries,65787
file,202201,413,after_match_status,65787
file,202201,413,after_pincness,65787
file,202201,413,after_fitstat,65787
file,202201,413,after_theta,65787
file,202201,413,after_dcedge,46872
file,202201,413,after_finite,46872
file,202201,413,after_cell_selection,44724
file,202201,414,input_entries,146691
file,202201,414,after_match_status,146691
file,202201,414,after_pincness,146691
file,202201,414,after_fitstat,146691
file,202201,414,after_theta,146691
file,202201,414,after_dcedge,104282
file,202201,414,after_finite,104282
file,202201,414,after_cell_selection,98470
file,202201,415,input_entries,318476
file,202201,415,after_match_status,318476
file,202201,415,after_pincness,318476
file,202201,415,after_fitstat,318476
file,202201,415,after_theta,318476
file,202201,415,after_dcedge,228304
file,202201,415,after_finite,228304
file,202201,415,after_cell_selection,202256
file,202201,416,input_entries,305716
file,202201,416,after_match_status,305716
file,202201,416,after_pincness,305716
file,202201,416,after_fitstat,305716
file,202201,416,after_theta,305716
file,202201,416,after_dcedge,219074
file,202201,416,after_finite,219074
file,202201,416,after_cell_selection,195322
file,202201,417,input_entries,141224
file,202201,417,after_match_status,141224
file,202201,417,after_pincness,141224
file,202201,417,after_fitstat,141224
file,202201,417,after_theta,141224
file,202201,417,after_dcedge,100141
file,202201,417,after_finite,100141
file,202201,417,after_cell_selection,95271
file,202201,418,input_entries,88678
file,202201,418,after_match_status,88678
file,202201,418,after_pincness,88678
file,202201,418,after_fitstat,88678
file,202201,418,after_theta,88678
file,202201,418,after_dcedge,63055
file,202201,418,after_finite,63055
file,202201,418,after_cell_selection,60499
file,202201,419,input_entries,108375
file,202201,419,after_match_status,108375
file,202201,419,after_pincness,108375
file,202201,419,after_fitstat,108375
file,202201,419,after_theta,108375
file,202201,419,after_dcedge,76506
file,202201,419,after_finite,76506
file,202201,419,after_cell_selection,73298
file,202201,420,input_entries,210687
file,202201,420,after_match_status,210687
file,202201,420,after_pincness,210687
file,202201,420,after_fitstat,210687
file,202201,420,after_theta,210687
file,202201,420,after_dcedge,149096
file,202201,420,after_finite,149096
file,202201,420,after_cell_selection,138068
file,202201,421,input_entries,305092
file,202201,421,after_match_status,305092
file,202201,421,after_pincness,305092
file,202201,421,after_fitstat,305092
file,202201,421,after_theta,305092
file,202201,421,after_dcedge,215869
file,202201,421,after_finite,215869
file,202201,421,after_cell_selection,193082
file,202201,422,input_entries,201362
file,202201,422,after_match_status,201362
file,202201,422,after_pincness,201362
file,202201,422,after_fitstat,201362
file,202201,422,after_theta,201362
file,202201,422,after_dcedge,142394
file,202201,422,after_finite,142394
file,202201,422,after_cell_selection,132698
file,202201,423,input_entries,100648
file,202201,423,after_match_status,100648
file,202201,423,after_pincness,100648
file,202201,423,after_fitstat,100648
file,202201,423,after_theta,100648
file,202201,423,after_dcedge,71079
file,202201,423,after_finite,71079
file,202201,423,after_cell_selection,68221
file,202201,424,input_entries,51556
file,202201,424,after_match_status,51556
file,202201,424,after_pincness,51556
file,202201,424,after_fitstat,51556
file,202201,424,after_theta,51556
file,202201,424,after_dcedge,36546
file,202201,424,after_finite,36546
file,202201,424,after_cell_selection,34757
file,202201,425,input_entries,30075
file,202201,425,after_match_status,30075
file,202201,425,after_pincness,30075
file,202201,425,after_fitstat,30075
file,202201,425,after_theta,30075
file,202201,425,after_dcedge,21471
file,202201,425,after_finite,21471
file,202201,425,after_cell_selection,20007
file,202201,426,input_entries,26230
file,202201,426,after_match_status,26230
file,202201,426,after_pincness,26230
file,202201,426,after_fitstat,26230
file,202201,426,after_theta,26230
file,202201,426,after_dcedge,18662
file,202201,426,after_finite,18662
file,202201,426,after_cell_selection,17346
file,202201,427,input_entries,22138
file,202201,427,after_match_status,22138
file,202201,427,after_pincness,22138
file,202201,427,after_fitstat,22138
file,202201,427,after_theta,22138
file,202201,427,after_dcedge,15664
file,202201,427,after_finite,15664
file,202201,427,after_cell_selection,14616
file,202201,428,input_entries,11584
file,202201,428,after_match_status,11584
file,202201,428,after_pincness,11584
file,202201,428,after_fitstat,11584
file,202201,428,after_theta,11584
file,202201,428,after_dcedge,8178
file,202201,428,after_finite,8178
file,202201,428,after_cell_selection,7646
file,202201,429,input_entries,26471
file,202201,429,after_match_status,26471
file,202201,429,after_pincness,26471
file,202201,429,after_fitstat,26471
file,202201,429,after_theta,26471
file,202201,429,after_dcedge,18800
file,202201,429,after_finite,18800
file,202201,429,after_cell_selection,17463
file,202201,430,input_entries,25579
file,202201,430,after_match_status,25579
file,202201,430,after_pincness,25579
file,202201,430,after_fitstat,25579
file,202201,430,after_theta,25579
file,202201,430,after_dcedge,18209
file,202201,430,after_finite,18209
file,202201,430,after_cell_selection,17014
file,202201,431,input_entries,26556
file,202201,431,after_match_status,26556
file,202201,431,after_pincness,26556
file,202201,431,after_fitstat,26556
file,202201,431,after_theta,26556
file,202201,431,after_dcedge,18936
file,202201,431,after_finite,18936
file,202201,431,after_cell_selection,17582
file,202201,432,input_entries,35446
file,202201,432,after_match_status,35446
file,202201,432,after_pincness,35446
file,202201,432,after_fitstat,35446
file,202201,432,after_theta,35446
file,202201,432,after_dcedge,25357
file,202201,432,after_finite,25357
file,202201,432,after_cell_selection,23766
file,202201,433,input_entries,70486
file,202201,433,after_match_status,70486
file,202201,433,after_pincness,70486
file,202201,433,after_fitstat,70486
file,202201,433,after_theta,70486
file,202201,433,after_dcedge,49651
file,202201,433,after_finite,49651
file,202201,433,after_cell_selection,47400
file,202201,434,input_entries,156798
file,202201,434,after_match_status,156798
file,202201,434,after_pincness,156798
file,202201,434,after_fitstat,156798
file,202201,434,after_theta,156798
file,202201,434,after_dcedge,110823
file,202201,434,after_finite,110823
file,202201,434,after_cell_selection,104537
file,202201,435,input_entries,335554
file,202201,435,after_match_status,335554
file,202201,435,after_pincness,335554
file,202201,435,after_fitstat,335554
file,202201,435,after_theta,335554
file,202201,435,after_dcedge,238619
file,202201,435,after_finite,238619
file,202201,435,after_cell_selection,210523
file,202201,436,input_entries,133730
file,202201,436,after_match_status,133730
file,202201,436,after_pincness,133730
file,202201,436,after_fitstat,133730
file,202201,436,after_theta,133730
file,202201,436,after_dcedge,95046
file,202201,436,after_finite,95046
file,202201,436,after_cell_selection,90768
file,202201,437,input_entries,89797
file,202201,437,after_match_status,89797
file,202201,437,after_pincness,89797
file,202201,437,after_fitstat,89797
file,202201,437,after_theta,89797
file,202201,437,after_dcedge,63455
file,202201,437,after_finite,63455
file,202201,437,after_cell_selection,60878
file,202201,438,input_entries,109356
file,202201,438,after_match_status,109356
file,202201,438,after_pincness,109356
file,202201,438,after_fitstat,109356
file,202201,438,after_theta,109356
file,202201,438,after_dcedge,77560
file,202201,438,after_finite,77560
file,202201,438,after_cell_selection,74267
file,202201,439,input_entries,219188
file,202201,439,after_match_status,219188
file,202201,439,after_pincness,219188
file,202201,439,after_fitstat,219188
file,202201,439,after_theta,219188
file,202201,439,after_dcedge,155179
file,202201,439,after_finite,155179
file,202201,439,after_cell_selection,142973
file,202201,440,input_entries,297608
file,202201,440,after_match_status,297608
file,202201,440,after_pincness,297608
file,202201,440,after_fitstat,297608
file,202201,440,after_theta,297608
file,202201,440,after_dcedge,210828
file,202201,440,after_finite,210828
file,202201,440,after_cell_selection,188562
file,202201,441,input_entries,187293
file,202201,441,after_match_status,187293
file,202201,441,after_pincness,187293
file,202201,441,after_fitstat,187293
file,202201,441,after_theta,187293
file,202201,441,after_dcedge,132685
file,202201,441,after_finite,132685
file,202201,441,after_cell_selection,124239
file,202201,442,input_entries,94802
file,202201,442,after_match_status,94802
file,202201,442,after_pincness,94802
file,202201,442,after_fitstat,94802
file,202201,442,after_theta,94802
file,202201,442,after_dcedge,66743
file,202201,442,after_finite,66743
file,202201,442,after_cell_selection,64115
file,202201,443,input_entries,48623
file,202201,443,after_match_status,48623
file,202201,443,after_pincness,48623
file,202201,443,after_fitstat,48623
file,202201,443,after_theta,48623
file,202201,443,after_dcedge,34498
file,202201,443,after_finite,34498
file,202201,443,after_cell_selection,32821
file,202201,444,input_entries,27724
file,202201,444,after_match_status,27724
file,202201,444,after_pincness,27724
file,202201,444,after_fitstat,27724
file,202201,444,after_theta,27724
file,202201,444,after_dcedge,19698
file,202201,444,after_finite,19698
file,202201,444,after_cell_selection,18395
file,202201,445,input_entries,25791
file,202201,445,after_match_status,25791
file,202201,445,after_pincness,25791
file,202201,445,after_fitstat,25791
file,202201,445,after_theta,25791
file,202201,445,after_dcedge,18358
file,202201,445,after_finite,18358
file,202201,445,after_cell_selection,17056
file,202201,446,input_entries,25379
file,202201,446,after_match_status,25379
file,202201,446,after_pincness,25379
file,202201,446,after_fitstat,25379
file,202201,446,after_theta,25379
file,202201,446,after_dcedge,18020
file,202201,446,after_finite,18020
file,202201,446,after_cell_selection,16742
file,202201,447,input_entries,24600
file,202201,447,after_match_status,24600
file,202201,447,after_pincness,24600
file,202201,447,after_fitstat,24600
file,202201,447,after_theta,24600
file,202201,447,after_dcedge,17414
file,202201,447,after_finite,17414
file,202201,447,after_cell_selection,16247
file,202201,448,input_entries,20658
file,202201,448,after_match_status,20658
file,202201,448,after_pincness,20658
file,202201,448,after_fitstat,20658
file,202201,448,after_theta,20658
file,202201,448,after_dcedge,14695
file,202201,448,after_finite,14695
file,202201,448,after_cell_selection,13629
file,202201,449,input_entries,12965
file,202201,449,after_match_status,12965
file,202201,449,after_pincness,12965
file,202201,449,after_fitstat,12965
file,202201,449,after_theta,12965
file,202201,449,after_dcedge,9214
file,202201,449,after_finite,9214
file,202201,449,after_cell_selection,8586
file,202201,450,input_entries,25876
file,202201,450,after_match_status,25876
file,202201,450,after_pincness,25876
file,202201,450,after_fitstat,25876
file,202201,450,after_theta,25876
file,202201,450,after_dcedge,18414
file,202201,450,after_finite,18414
file,202201,450,after_cell_selection,17122
file,202201,451,input_entries,26383
file,202201,451,after_match_status,26383
file,202201,451,after_pincness,26383
file,202201,451,after_fitstat,26383
file,202201,451,after_theta,26383
file,202201,451,after_dcedge,18721
file,202201,451,after_finite,18721
file,202201,451,after_cell_selection,17433
file,202201,452,input_entries,26310
file,202201,452,after_match_status,26310
file,202201,452,after_pincness,26310
file,202201,452,after_fitstat,26310
file,202201,452,after_theta,26310
file,202201,452,after_dcedge,18729
file,202201,452,after_finite,18729
file,202201,452,after_cell_selection,17419
