scope,yyyymm,source_file_id,cell_id,nhit_bin,predE_bin,count
file,202202,967,5,"[100,200)","[3,3.25)",3482
file,202202,967,6,"[200,300)","[2,3)",7804
file,202202,967,7,"[200,300)","[3,3.25)",2012
file,202202,967,8,"[300,500)","[3,3.25)",2268
file,202202,967,9,"[300,500)","[3.25,3.5)",848
file,202202,967,10,"[500,800)","[3.25,3.5)",923
file,202202,967,11,"[500,800)","[3.5,3.75)",274
file,202202,967,12,"[500,800)","[3.75,4.0)",39
file,202202,967,13,"[800,1100)","[3.5,3.75)",214
file,202202,967,14,"[800,1100)","[3.75,4.0)",88
file,202202,967,15,"[800,1100)","[4.0,4.25)",14
file,202202,967,16,"[1100,2000)","[3.75,4.0)",94
file,202202,967,17,"[1100,2000)","[4.0,4.25)",82
file,202202,967,18,"[1100,2000)","[4.25,4.5)",30
file,202202,968,1,"[30,60)","[2,3)",35453
file,202202,968,2,"[60,100)","[2,3)",43369
file,202202,968,3,"[60,100)","[3,3.25)",1963
file,202202,968,4,"[100,200)","[2,3)",42582
file,202202,968,5,"[100,200)","[3,3.25)",3448
file,202202,968,6,"[200,300)","[2,3)",7048
file,202202,968,7,"[200,300)","[3,3.25)",2075
file,202202,968,8,"[300,500)","[3,3.25)",2159
file,202202,968,9,"[300,500)","[3.25,3.5)",880
file,202202,968,10,"[500,800)","[3.25,3.5)",834
file,202202,968,11,"[500,800)","[3.5,3.75)",288
file,202202,968,12,"[500,800)","[3.75,4.0)",57
file,202202,968,13,"[800,1100)","[3.5,3.75)",206
file,202202,968,14,"[800,1100)","[3.75,4.0)",94
file,202202,968,15,"[800,1100)","[4.0,4.25)",11
file,202202,968,16,"[1100,2000)","[3.75,4.0)",89
file,202202,968,17,"[1100,2000)","[4.0,4.25)",83
file,202202,968,18,"[1100,2000)","[4.25,4.5)",27
file,202202,969,1,"[30,60)","[2,3)",10504
file,202202,969,2,"[60,100)","[2,3)",21504
file,202202,969,3,"[60,100)","[3,3.25)",1259
file,202202,969,4,"[100,200)","[2,3)",26163
file,202202,969,5,"[100,200)","[3,3.25)",3549
file,202202,969,6,"[200,300)","[2,3)",3763
file,202202,969,7,"[200,300)","[3,3.25)",2205
file,202202,969,8,"[300,500)","[3,3.25)",1500
file,202202,969,9,"[300,500)","[3.25,3.5)",1136
file,202202,969,10,"[500,800)","[3.25,3.5)",576
file,202202,969,11,"[500,800)","[3.5,3.75)",425
file,202202,969,12,"[500,800)","[3.75,4.0)",70
file,202202,969,13,"[800,1100)","[3.5,3.75)",141
file,202202,969,14,"[800,1100)","[3.75,4.0)",100
file,202202,969,15,"[800,1100)","[4.0,4.25)",23
file,202202,969,16,"[1100,2000)","[3.75,4.0)",58
file,202202,969,17,"[1100,2000)","[4.0,4.25)",74
file,202202,969,18,"[1100,2000)","[4.25,4.5)",34
file,202202,970,1,"[30,60)","[2,3)",4374
file,202202,970,2,"[60,100)","[2,3)",9392
file,202202,970,3,"[60,100)","[3,3.25)",859
file,202202,970,4,"[100,200)","[2,3)",11523
file,202202,970,5,"[100,200)","[3,3.25)",3073
file,202202,970,6,"[200,300)","[2,3)",1288
file,202202,970,7,"[200,300)","[3,3.25)",1381
file,202202,970,8,"[300,500)","[3,3.25)",547
file,202202,970,9,"[300,500)","[3.25,3.5)",832
file,202202,970,10,"[500,800)","[3.25,3.5)",198
file,202202,970,11,"[500,800)","[3.5,3.75)",332
file,202202,970,12,"[500,800)","[3.75,4.0)",132
file,202202,970,13,"[800,1100)","[3.5,3.75)",48
file,202202,970,14,"[800,1100)","[3.75,4.0)",73
file,202202,970,15,"[800,1100)","[4.0,4.25)",34
file,202202,970,16,"[1100,2000)","[3.75,4.0)",21
file,202202,970,17,"[1100,2000)","[4.0,4.25)",25
file,202202,970,18,"[1100,2000)","[4.25,4.5)",24
file,202202,971,1,"[30,60)","[2,3)",3373
file,202202,971,2,"[60,100)","[2,3)",5342
file,202202,971,3,"[60,100)","[3,3.25)",470
file,202202,971,4,"[100,200)","[2,3)",5683
file,202202,971,5,"[100,200)","[3,3.25)",1524
file,202202,971,6,"[200,300)","[2,3)",729
file,202202,971,7,"[200,300)","[3,3.25)",521
file,202202,971,8,"[300,500)","[3,3.25)",253
file,202202,971,9,"[300,500)","[3.25,3.5)",296
file,202202,971,10,"[500,800)","[3.25,3.5)",101
file,202202,971,11,"[500,800)","[3.5,3.75)",94
file,202202,971,12,"[500,800)","[3.75,4.0)",97
file,202202,971,13,"[800,1100)","[3.5,3.75)",32
file,202202,971,14,"[800,1100)","[3.75,4.0)",27
file,202202,971,15,"[800,1100)","[4.0,4.25)",15
file,202202,971,16,"[1100,2000)","[3.75,4.0)",9
file,202202,971,17,"[1100,2000)","[4.0,4.25)",17
file,202202,971,18,"[1100,2000)","[4.25,4.5)",9
file,202202,972,1,"[30,60)","[2,3)",3027
file,202202,972,2,"[60,100)","[2,3)",4380
file,202202,972,3,"[60,100)","[3,3.25)",282
file,202202,972,4,"[100,200)","[2,3)",4786
file,202202,972,5,"[100,200)","[3,3.25)",760
file,202202,972,6,"[200,300)","[2,3)",690
file,202202,972,7,"[200,300)","[3,3.25)",377
file,202202,972,8,"[300,500)","[3,3.25)",256
file,202202,972,9,"[300,500)","[3.25,3.5)",229
file,202202,972,10,"[500,800)","[3.25,3.5)",83
file,202202,972,11,"[500,800)","[3.5,3.75)",72
file,202202,972,12,"[500,800)","[3.75,4.0)",36
file,202202,972,13,"[800,1100)","[3.5,3.75)",19
file,202202,972,14,"[800,1100)","[3.75,4.0)",14
file,202202,972,15,"[800,1100)","[4.0,4.25)",9
file,202202,972,16,"[1100,2000)","[3.75,4.0)",6
file,202202,972,17,"[1100,2000)","[4.0,4.25)",15
file,202202,972,18,"[1100,2000)","[4.25,4.5)",2
file,202202,973,1,"[30,60)","[2,3)",3015
file,202202,973,2,"[60,100)","[2,3)",4323
file,202202,973,3,"[60,100)","[3,3.25)",286
file,202202,973,4,"[100,200)","[2,3)",4674
file,202202,973,5,"[100,200)","[3,3.25)",785
file,202202,973,6,"[200,300)","[2,3)",671
file,202202,973,7,"[200,300)","[3,3.25)",393
file,202202,973,8,"[300,500)","[3,3.25)",232
file,202202,973,9,"[300,500)","[3.25,3.5)",202
file,202202,973,10,"[500,800)","[3.25,3.5)",90
file,202202,973,11,"[500,800)","[3.5,3.75)",59
file,202202,973,12,"[500,800)","[3.75,4.0)",24
file,202202,973,13,"[800,1100)","[3.5,3.75)",24
file,202202,973,14,"[800,1100)","[3.75,4.0)",19
file,202202,973,15,"[800,1100)","[4.0,4.25)",9
file,202202,973,16,"[1100,2000)","[3.75,4.0)",11
file,202202,973,17,"[1100,2000)","[4.0,4.25)",17
file,202202,973,18,"[1100,2000)","[4.25,4.5)",5
file,202202,974,1,"[30,60)","[2,3)",3027
file,202202,974,2,"[60,100)","[2,3)",4402
file,202202,974,3,"[60,100)","[3,3.25)",289
file,202202,974,4,"[100,200)","[2,3)",4692
file,202202,974,5,"[100,200)","[3,3.25)",815
file,202202,974,6,"[200,300)","[2,3)",634
file,202202,974,7,"[200,300)","[3,3.25)",376
file,202202,974,8,"[300,500)","[3,3.25)",230
file,202202,974,9,"[300,500)","[3.25,3.5)",190
file,202202,974,10,"[500,800)","[3.25,3.5)",93
file,202202,974,11,"[500,800)","[3.5,3.75)",82
file,202202,974,12,"[500,800)","[3.75,4.0)",29
file,202202,974,13,"[800,1100)","[3.5,3.75)",29
file,202202,974,14,"[800,1100)","[3.75,4.0)",26
file,202202,974,15,"[800,1100)","[4.0,4.25)",15
file,202202,974,16,"[1100,2000)","[3.75,4.0)",8
file,202202,974,17,"[1100,2000)","[4.0,4.25)",7
file,202202,974,18,"[1100,2000)","[4.25,4.5)",8
file,202202,975,1,"[30,60)","[2,3)",3034
file,202202,975,2,"[60,100)","[2,3)",4430
file,202202,975,3,"[60,100)","[3,3.25)",270
file,202202,975,4,"[100,200)","[2,3)",4796
file,202202,975,5,"[100,200)","[3,3.25)",791
file,202202,975,6,"[200,300)","[2,3)",630
file,202202,975,7,"[200,300)","[3,3.25)",360
file,202202,975,8,"[300,500)","[3,3.25)",245
file,202202,975,9,"[300,500)","[3.25,3.5)",184
file,202202,975,10,"[500,800)","[3.25,3.5)",93
file,202202,975,11,"[500,800)","[3.5,3.75)",75
file,202202,975,12,"[500,800)","[3.75,4.0)",34
file,202202,975,13,"[800,1100)","[3.5,3.75)",38
file,202202,975,14,"[800,1100)","[3.75,4.0)",13
file,202202,975,15,"[800,1100)","[4.0,4.25)",4
file,202202,975,16,"[1100,2000)","[3.75,4.0)",13
file,202202,975,17,"[1100,2000)","[4.0,4.25)",15
file,202202,975,18,"[1100,2000)","[4.25,4.5)",7
file,202202,976,1,"[30,60)","[2,3)",497
file,202202,976,2,"[60,100)","[2,3)",679
file,202202,976,3,"[60,100)","[3,3.25)",42
file,202202,976,4,"[100,200)","[2,3)",791
file,202202,976,5,"[100,200)","[3,3.25)",114
file,202202,976,6,"[200,300)","[2,3)",116
file,202202,976,7,"[200,300)","[3,3.25)",66
file,202202,976,8,"[300,500)","[3,3.25)",41
file,202202,976,9,"[300,500)","[3.25,3.5)",36
file,202202,976,10,"[500,800)","[3.25,3.5)",9
file,202202,976,11,"[500,800)","[3.5,3.75)",13
file,202202,976,12,"[500,800)","[3.75,4.0)",5
file,202202,976,13,"[800,1100)","[3.5,3.75)",1
file,202202,976,14,"[800,1100)","[3.75,4.0)",5
file,202202,976,15,"[800,1100)","[4.0,4.25)",2
file,202202,976,16,"[1100,2000)","[3.75,4.0)",0
file,202202,976,17,"[1100,2000)","[4.0,4.25)",3
file,202202,976,18,"[1100,2000)","[4.25,4.5)",0
file,202202,977,1,"[30,60)","[2,3)",453
file,202202,977,2,"[60,100)","[2,3)",718
file,202202,977,3,"[60,100)","[3,3.25)",38
file,202202,977,4,"[100,200)","[2,3)",923
file,202202,977,5,"[100,200)","[3,3.25)",119
file,202202,977,6,"[200,300)","[2,3)",132
file,202202,977,7,"[200,300)","[3,3.25)",61
file,202202,977,8,"[300,500)","[3,3.25)",43
file,202202,977,9,"[300,500)","[3.25,3.5)",26
file,202202,977,10,"[500,800)","[3.25,3.5)",13
file,202202,977,11,"[500,800)","[3.5,3.75)",5
file,202202,977,12,"[500,800)","[3.75,4.0)",7
file,202202,977,13,"[800,1100)","[3.5,3.75)",2
file,202202,977,14,"[800,1100)","[3.75,4.0)",5
file,202202,977,15,"[800,1100)","[4.0,4.25)",2
file,202202,977,16,"[1100,2000)","[3.75,4.0)",3
file,202202,977,17,"[1100,2000)","[4.0,4.25)",2
file,202202,977,18,"[1100,2000)","[4.25,4.5)",2
file,202202,978,1,"[30,60)","[2,3)",2216
file,202202,978,2,"[60,100)","[2,3)",3399
file,202202,978,3,"[60,100)","[3,3.25)",302
file,202202,978,4,"[100,200)","[2,3)",3745
file,202202,978,5,"[100,200)","[3,3.25)",833
file,202202,978,6,"[200,300)","[2,3)",482
file,202202,978,7,"[200,300)","[3,3.25)",299
file,202202,978,8,"[300,500)","[3,3.25)",176
file,202202,978,9,"[300,500)","[3.25,3.5)",158
file,202202,978,10,"[500,800)","[3.25,3.5)",67
file,202202,978,11,"[500,800)","[3.5,3.75)",56
file,202202,978,12,"[500,800)","[3.75,4.0)",55
file,202202,978,13,"[800,1100)","[3.5,3.75)",26
file,202202,978,14,"[800,1100)","[3.75,4.0)",16
file,202202,978,15,"[800,1100)","[4.0,4.25)",10
file,202202,978,16,"[1100,2000)","[3.75,4.0)",5
file,202202,978,17,"[1100,2000)","[4.0,4.25)",8
file,202202,978,18,"[1100,2000)","[4.25,4.5)",8
file,202202,979,1,"[30,60)","[2,3)",4442
file,202202,979,2,"[60,100)","[2,3)",8683
file,202202,979,3,"[60,100)","[3,3.25)",769
file,202202,979,4,"[100,200)","[2,3)",10282
file,202202,979,5,"[100,200)","[3,3.25)",2973
file,202202,979,6,"[200,300)","[2,3)",1182
file,202202,979,7,"[200,300)","[3,3.25)",1186
file,202202,979,8,"[300,500)","[3,3.25)",455
file,202202,979,9,"[300,500)","[3.25,3.5)",700
file,202202,979,10,"[500,800)","[3.25,3.5)",160
file,202202,979,11,"[500,800)","[3.5,3.75)",272
file,202202,979,12,"[500,800)","[3.75,4.0)",161
file,202202,979,13,"[800,1100)","[3.5,3.75)",46
file,202202,979,14,"[800,1100)","[3.75,4.0)",69
file,202202,979,15,"[800,1100)","[4.0,4.25)",31
file,202202,979,16,"[1100,2000)","[3.75,4.0)",21
file,202202,979,17,"[1100,2000)","[4.0,4.25)",32
file,202202,979,18,"[1100,2000)","[4.25,4.5)",27
file,202202,980,1,"[30,60)","[2,3)",11684
file,202202,980,2,"[60,100)","[2,3)",22307
file,202202,980,3,"[60,100)","[3,3.25)",1275
file,202202,980,4,"[100,200)","[2,3)",26431
file,202202,980,5,"[100,200)","[3,3.25)",3742
file,202202,980,6,"[200,300)","[2,3)",3782
file,202202,980,7,"[200,300)","[3,3.25)",2316
file,202202,980,8,"[300,500)","[3,3.25)",1546
file,202202,980,9,"[300,500)","[3.25,3.5)",1309
file,202202,980,10,"[500,800)","[3.25,3.5)",638
file,202202,980,11,"[500,800)","[3.5,3.75)",458
file,202202,980,12,"[500,800)","[3.75,4.0)",94
file,202202,980,13,"[800,1100)","[3.5,3.75)",159
file,202202,980,14,"[800,1100)","[3.75,4.0)",109
file,202202,980,15,"[800,1100)","[4.0,4.25)",40
file,202202,980,16,"[1100,2000)","[3.75,4.0)",79
file,202202,980,17,"[1100,2000)","[4.0,4.25)",53
file,202202,980,18,"[1100,2000)","[4.25,4.5)",41
file,202202,981,1,"[30,60)","[2,3)",50072
file,202202,981,2,"[60,100)","[2,3)",48940
file,202202,981,3,"[60,100)","[3,3.25)",2079
file,202202,981,4,"[100,200)","[2,3)",46823
file,202202,981,5,"[100,200)","[3,3.25)",3641
file,202202,981,6,"[200,300)","[2,3)",7665
file,202202,981,7,"[200,300)","[3,3.25)",2244
file,202202,981,8,"[300,500)","[3,3.25)",2405
file,202202,981,9,"[300,500)","[3.25,3.5)",1006
file,202202,981,10,"[500,800)","[3.25,3.5)",976
file,202202,981,11,"[500,800)","[3.5,3.75)",344
file,202202,981,12,"[500,800)","[3.75,4.0)",67
file,202202,981,13,"[800,1100)","[3.5,3.75)",249
file,202202,981,14,"[800,1100)","[3.75,4.0)",99
file,202202,981,15,"[800,1100)","[4.0,4.25)",16
file,202202,981,16,"[1100,2000)","[3.75,4.0)",111
file,202202,981,17,"[1100,2000)","[4.0,4.25)",85
file,202202,981,18,"[1100,2000)","[4.25,4.5)",30
file,202202,982,1,"[30,60)","[2,3)",66897
file,202202,982,2,"[60,100)","[2,3)",60369
file,202202,982,3,"[60,100)","[3,3.25)",2497
file,202202,982,4,"[100,200)","[2,3)",53303
file,202202,982,5,"[100,200)","[3,3.25)",3578
file,202202,982,6,"[200,300)","[2,3)",8648
file,202202,982,7,"[200,300)","[3,3.25)",2201
file,202202,982,8,"[300,500)","[3,3.25)",2578
file,202202,982,9,"[300,500)","[3.25,3.5)",937
file,202202,982,10,"[500,800)","[3.25,3.5)",1053
file,202202,982,11,"[500,800)","[3.5,3.75)",354
file,202202,982,12,"[500,800)","[3.75,4.0)",64
file,202202,982,13,"[800,1100)","[3.5,3.75)",235
file,202202,982,14,"[800,1100)","[3.75,4.0)",110
file,202202,982,15,"[800,1100)","[4.0,4.25)",18
file,202202,982,16,"[1100,2000)","[3.75,4.0)",122
file,202202,982,17,"[1100,2000)","[4.0,4.25)",100
file,202202,982,18,"[1100,2000)","[4.25,4.5)",45
file,202202,983,1,"[30,60)","[2,3)",17794
file,202202,983,2,"[60,100)","[2,3)",30811
file,202202,983,3,"[60,100)","[3,3.25)",1500
file,202202,983,4,"[100,200)","[2,3)",35463
file,202202,983,5,"[100,200)","[3,3.25)",3949
file,202202,983,6,"[200,300)","[2,3)",5595
file,202202,983,7,"[200,300)","[3,3.25)",2422
file,202202,983,8,"[300,500)","[3,3.25)",2019
file,202202,983,9,"[300,500)","[3.25,3.5)",1162
file,202202,983,10,"[500,800)","[3.25,3.5)",815
file,202202,983,11,"[500,800)","[3.5,3.75)",386
file,202202,983,12,"[500,800)","[3.75,4.0)",94
file,202202,983,13,"[800,1100)","[3.5,3.75)",203
file,202202,983,14,"[800,1100)","[3.75,4.0)",130
file,202202,983,15,"[800,1100)","[4.0,4.25)",29
file,202202,983,16,"[1100,2000)","[3.75,4.0)",89
file,202202,983,17,"[1100,2000)","[4.0,4.25)",79
file,202202,983,18,"[1100,2000)","[4.25,4.5)",37
file,202202,984,1,"[30,60)","[2,3)",5901
file,202202,984,2,"[60,100)","[2,3)",14727
file,202202,984,3,"[60,100)","[3,3.25)",1349
file,202202,984,4,"[100,200)","[2,3)",19016
file,202202,984,5,"[100,200)","[3,3.25)",5321
file,202202,984,6,"[200,300)","[2,3)",2122
file,202202,984,7,"[200,300)","[3,3.25)",2261
file,202202,984,8,"[300,500)","[3,3.25)",891
file,202202,984,9,"[300,500)","[3.25,3.5)",1326
file,202202,984,10,"[500,800)","[3.25,3.5)",311
file,202202,984,11,"[500,800)","[3.5,3.75)",545
file,202202,984,12,"[500,800)","[3.75,4.0)",257
file,202202,984,13,"[800,1100)","[3.5,3.75)",108
file,202202,984,14,"[800,1100)","[3.75,4.0)",105
file,202202,984,15,"[800,1100)","[4.0,4.25)",49
file,202202,984,16,"[1100,2000)","[3.75,4.0)",34
file,202202,984,17,"[1100,2000)","[4.0,4.25)",52
file,202202,984,18,"[1100,2000)","[4.25,4.5)",40
file,202202,985,1,"[30,60)","[2,3)",6410
file,202202,985,2,"[60,100)","[2,3)",15149
file,202202,985,3,"[60,100)","[3,3.25)",1336
file,202202,985,4,"[100,200)","[2,3)",19851
file,202202,985,5,"[100,200)","[3,3.25)",4645
file,202202,985,6,"[200,300)","[2,3)",2420
file,202202,985,7,"[200,300)","[3,3.25)",2064
file,202202,985,8,"[300,500)","[3,3.25)",1053
file,202202,985,9,"[300,500)","[3.25,3.5)",1268
file,202202,985,10,"[500,800)","[3.25,3.5)",392
file,202202,985,11,"[500,800)","[3.5,3.75)",481
file,202202,985,12,"[500,800)","[3.75,4.0)",183
file,202202,985,13,"[800,1100)","[3.5,3.75)",110
file,202202,985,14,"[800,1100)","[3.75,4.0)",107
file,202202,985,15,"[800,1100)","[4.0,4.25)",47
file,202202,985,16,"[1100,2000)","[3.75,4.0)",41
file,202202,985,17,"[1100,2000)","[4.0,4.25)",52
file,202202,985,18,"[1100,2000)","[4.25,4.5)",39
file,202202,986,1,"[30,60)","[2,3)",20281
file,202202,986,2,"[60,100)","[2,3)",32172
file,202202,986,3,"[60,100)","[3,3.25)",1622
file,202202,986,4,"[100,200)","[2,3)",35882
file,202202,986,5,"[100,200)","[3,3.25)",3602
file,202202,986,6,"[200,300)","[2,3)",5615
file,202202,986,7,"[200,300)","[3,3.25)",2290
file,202202,986,8,"[300,500)","[3,3.25)",1986
file,202202,986,9,"[300,500)","[3.25,3.5)",1071
file,202202,986,10,"[500,800)","[3.25,3.5)",875
file,202202,986,11,"[500,800)","[3.5,3.75)",342
file,202202,986,12,"[500,800)","[3.75,4.0)",73
file,202202,986,13,"[800,1100)","[3.5,3.75)",207
file,202202,986,14,"[800,1100)","[3.75,4.0)",106
file,202202,986,15,"[800,1100)","[4.0,4.25)",33
file,202202,986,16,"[1100,2000)","[3.75,4.0)",84
file,202202,986,17,"[1100,2000)","[4.0,4.25)",69
file,202202,986,18,"[1100,2000)","[4.25,4.5)",23
file,202202,987,1,"[30,60)","[2,3)",52793
file,202202,987,2,"[60,100)","[2,3)",53891
file,202202,987,3,"[60,100)","[3,3.25)",2357
file,202202,987,4,"[100,200)","[2,3)",48896
file,202202,987,5,"[100,200)","[3,3.25)",3554
file,202202,987,6,"[200,300)","[2,3)",7917
file,202202,987,7,"[200,300)","[3,3.25)",2118
file,202202,987,8,"[300,500)","[3,3.25)",2294
file,202202,987,9,"[300,500)","[3.25,3.5)",819
file,202202,987,10,"[500,800)","[3.25,3.5)",946
file,202202,987,11,"[500,800)","[3.5,3.75)",292
file,202202,987,12,"[500,800)","[3.75,4.0)",53
file,202202,987,13,"[800,1100)","[3.5,3.75)",251
file,202202,987,14,"[800,1100)","[3.75,4.0)",73
file,202202,987,15,"[800,1100)","[4.0,4.25)",19
file,202202,987,16,"[1100,2000)","[3.75,4.0)",93
file,202202,987,17,"[1100,2000)","[4.0,4.25)",73
file,202202,987,18,"[1100,2000)","[4.25,4.5)",39
file,202202,988,1,"[30,60)","[2,3)",33844
file,202202,988,2,"[60,100)","[2,3)",42913
file,202202,988,3,"[60,100)","[3,3.25)",1982
file,202202,988,4,"[100,200)","[2,3)",43548
file,202202,988,5,"[100,200)","[3,3.25)",3647
file,202202,988,6,"[200,300)","[2,3)",7155
file,202202,988,7,"[200,300)","[3,3.25)",2203
file,202202,988,8,"[300,500)","[3,3.25)",2292
file,202202,988,9,"[300,500)","[3.25,3.5)",1030
file,202202,988,10,"[500,800)","[3.25,3.5)",889
file,202202,988,11,"[500,800)","[3.5,3.75)",305
file,202202,988,12,"[500,800)","[3.75,4.0)",59
file,202202,988,13,"[800,1100)","[3.5,3.75)",241
file,202202,988,14,"[800,1100)","[3.75,4.0)",94
file,202202,988,15,"[800,1100)","[4.0,4.25)",21
file,202202,988,16,"[1100,2000)","[3.75,4.0)",88
file,202202,988,17,"[1100,2000)","[4.0,4.25)",69
file,202202,988,18,"[1100,2000)","[4.25,4.5)",35
file,202202,989,1,"[30,60)","[2,3)",9555
file,202202,989,2,"[60,100)","[2,3)",20659
file,202202,989,3,"[60,100)","[3,3.25)",1180
file,202202,989,4,"[100,200)","[2,3)",25618
file,202202,989,5,"[100,200)","[3,3.25)",3870
file,202202,989,6,"[200,300)","[2,3)",3656
file,202202,989,7,"[200,300)","[3,3.25)",2339
file,202202,989,8,"[300,500)","[3,3.25)",1515
file,202202,989,9,"[300,500)","[3.25,3.5)",1250
file,202202,989,10,"[500,800)","[3.25,3.5)",596
file,202202,989,11,"[500,800)","[3.5,3.75)",394
file,202202,989,12,"[500,800)","[3.75,4.0)",102
file,202202,989,13,"[800,1100)","[3.5,3.75)",146
file,202202,989,14,"[800,1100)","[3.75,4.0)",102
file,202202,989,15,"[800,1100)","[4.0,4.25)",28
file,202202,989,16,"[1100,2000)","[3.75,4.0)",67
file,202202,989,17,"[1100,2000)","[4.0,4.25)",50
file,202202,989,18,"[1100,2000)","[4.25,4.5)",23
file,202202,990,1,"[30,60)","[2,3)",4384
file,202202,990,2,"[60,100)","[2,3)",9377
file,202202,990,3,"[60,100)","[3,3.25)",856
file,202202,990,4,"[100,200)","[2,3)",11596
file,202202,990,5,"[100,200)","[3,3.25)",3134
file,202202,990,6,"[200,300)","[2,3)",1286
file,202202,990,7,"[200,300)","[3,3.25)",1332
file,202202,990,8,"[300,500)","[3,3.25)",514
file,202202,990,9,"[300,500)","[3.25,3.5)",823
file,202202,990,10,"[500,800)","[3.25,3.5)",207
file,202202,990,11,"[500,800)","[3.5,3.75)",324
file,202202,990,12,"[500,800)","[3.75,4.0)",184
file,202202,990,13,"[800,1100)","[3.5,3.75)",59
file,202202,990,14,"[800,1100)","[3.75,4.0)",80
file,202202,990,15,"[800,1100)","[4.0,4.25)",31
file,202202,990,16,"[1100,2000)","[3.75,4.0)",17
file,202202,990,17,"[1100,2000)","[4.0,4.25)",47
file,202202,990,18,"[1100,2000)","[4.25,4.5)",27
file,202202,991,1,"[30,60)","[2,3)",3302
file,202202,991,2,"[60,100)","[2,3)",5210
file,202202,991,3,"[60,100)","[3,3.25)",485
file,202202,991,4,"[100,200)","[2,3)",5852
file,202202,991,5,"[100,200)","[3,3.25)",1514
file,202202,991,6,"[200,300)","[2,3)",710
file,202202,991,7,"[200,300)","[3,3.25)",473
file,202202,991,8,"[300,500)","[3,3.25)",270
file,202202,991,9,"[300,500)","[3.25,3.5)",262
file,202202,991,10,"[500,800)","[3.25,3.5)",99
file,202202,991,11,"[500,800)","[3.5,3.75)",101
file,202202,991,12,"[500,800)","[3.75,4.0)",79
file,202202,991,13,"[800,1100)","[3.5,3.75)",29
file,202202,991,14,"[800,1100)","[3.75,4.0)",20
file,202202,991,15,"[800,1100)","[4.0,4.25)",14
file,202202,991,16,"[1100,2000)","[3.75,4.0)",11
file,202202,991,17,"[1100,2000)","[4.0,4.25)",10
file,202202,991,18,"[1100,2000)","[4.25,4.5)",14
file,202202,992,1,"[30,60)","[2,3)",2963
file,202202,992,2,"[60,100)","[2,3)",4588
file,202202,992,3,"[60,100)","[3,3.25)",286
file,202202,992,4,"[100,200)","[2,3)",4983
file,202202,992,5,"[100,200)","[3,3.25)",807
file,202202,992,6,"[200,300)","[2,3)",636
file,202202,992,7,"[200,300)","[3,3.25)",390
file,202202,992,8,"[300,500)","[3,3.25)",280
file,202202,992,9,"[300,500)","[3.25,3.5)",216
file,202202,992,10,"[500,800)","[3.25,3.5)",93
file,202202,992,11,"[500,800)","[3.5,3.75)",85
file,202202,992,12,"[500,800)","[3.75,4.0)",32
file,202202,992,13,"[800,1100)","[3.5,3.75)",22
file,202202,992,14,"[800,1100)","[3.75,4.0)",19
file,202202,992,15,"[800,1100)","[4.0,4.25)",7
file,202202,992,16,"[1100,2000)","[3.75,4.0)",9
file,202202,992,17,"[1100,2000)","[4.0,4.25)",9
file,202202,992,18,"[1100,2000)","[4.25,4.5)",3
file,202202,993,1,"[30,60)","[2,3)",3105
file,202202,993,2,"[60,100)","[2,3)",4469
file,202202,993,3,"[60,100)","[3,3.25)",305
file,202202,993,4,"[100,200)","[2,3)",5041
file,202202,993,5,"[100,200)","[3,3.25)",797
file,202202,993,6,"[200,300)","[2,3)",689
file,202202,993,7,"[200,300)","[3,3.25)",352
file,202202,993,8,"[300,500)","[3,3.25)",265
file,202202,993,9,"[300,500)","[3.25,3.5)",205
file,202202,993,10,"[500,800)","[3.25,3.5)",91
file,202202,993,11,"[500,800)","[3.5,3.75)",74
file,202202,993,12,"[500,800)","[3.75,4.0)",36
file,202202,993,13,"[800,1100)","[3.5,3.75)",29
file,202202,993,14,"[800,1100)","[3.75,4.0)",18
file,202202,993,15,"[800,1100)","[4.0,4.25)",6
file,202202,993,16,"[1100,2000)","[3.75,4.0)",9
file,202202,993,17,"[1100,2000)","[4.0,4.25)",15
file,202202,993,18,"[1100,2000)","[4.25,4.5)",10
file,202202,994,1,"[30,60)","[2,3)",1446
file,202202,994,2,"[60,100)","[2,3)",2225
file,202202,994,3,"[60,100)","[3,3.25)",121
file,202202,994,4,"[100,200)","[2,3)",2444
file,202202,994,5,"[100,200)","[3,3.25)",358
file,202202,994,6,"[200,300)","[2,3)",326
file,202202,994,7,"[200,300)","[3,3.25)",180
file,202202,994,8,"[300,500)","[3,3.25)",122
file,202202,994,9,"[300,500)","[3.25,3.5)",80
file,202202,994,10,"[500,800)","[3.25,3.5)",58
file,202202,994,11,"[500,800)","[3.5,3.75)",37
file,202202,994,12,"[500,800)","[3.75,4.0)",15
file,202202,994,13,"[800,1100)","[3.5,3.75)",14
file,202202,994,14,"[800,1100)","[3.75,4.0)",4
file,202202,994,15,"[800,1100)","[4.0,4.25)",5
file,202202,994,16,"[1100,2000)","[3.75,4.0)",4
file,202202,994,17,"[1100,2000)","[4.0,4.25)",8
file,202202,994,18,"[1100,2000)","[4.25,4.5)",3
file,202202,995,1,"[30,60)","[2,3)",878
file,202202,995,2,"[60,100)","[2,3)",1362
file,202202,995,3,"[60,100)","[3,3.25)",88
file,202202,995,4,"[100,200)","[2,3)",1476
file,202202,995,5,"[100,200)","[3,3.25)",254
file,202202,995,6,"[200,300)","[2,3)",171
file,202202,995,7,"[200,300)","[3,3.25)",111
file,202202,995,8,"[300,500)","[3,3.25)",80
