cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,N_off,alpha,excess,excess_err_stat,excess_err_conservative,known_b_sigma,li_ma_sigma,background_mode,background_form,statistic_kind,statistic_note
51,"[800,1100)","[3,3.25)",1.5800000429153442,1.0,0.7129790186882019,2,10.646673790037989,nan,nan,-8.646673790037989,1.4142135623730951,3.5562162181225694,-3.256523638722641,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
52,"[800,1100)","[3.25,3.5)",1.5800000429153442,1.0,0.7129790186882019,8,187.7466937130161,nan,nan,-179.7466937130161,2.8284271247461903,13.990950422076983,-17.578479832052906,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
53,"[800,1100)","[3.5,3.75)",0.2622322738170624,0.16596980392932892,0.6843349933624268,0,2.8459896638996836,nan,nan,-2.8459896638996836,0.0,1.6870061244404786,-2.385786940990198,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
54,"[800,1100)","[3.75,4.0)",0.29693174362182617,0.18793147802352905,0.7769456505775452,1,1.1592143182385672,nan,nan,-0.15921431823856724,1.0,1.4694265269956737,-0.1514718090134488,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
55,"[800,1100)","[4.0,4.25)",0.5141045451164246,0.32538262009620667,0.8465465307235718,0,1.3657909450585706,nan,nan,-1.3657909450585706,0.0,1.168670588771092,-1.6527497965866282,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
56,"[800,1100)","[4.25,4.5)",0.986194372177124,0.624173641204834,0.625923752784729,1,0.47237248699848594,nan,nan,0.527627513001514,1.0,1.2134135679967015,0.6668731877264709,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
57,"[800,1100)","[4.5,4.75)",1.2344653606414795,0.7813071608543396,0.7004961967468262,0,2.4171856282791633,nan,nan,-2.4171856282791633,0.0,1.554730082129745,-2.1987203679773213,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
58,"[800,1100)","[4.75,5.0)",1.4706326723098755,0.9307801723480225,0.6651483774185181,1,0.9758153512287173,nan,nan,0.02418464877128268,1.0,1.405636991270761,0.02438241215124819,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
59,"[800,1100)","[5,6)",1.7527832984924316,1.1093565225601196,0.5799309611320496,0,1.32593166132862,nan,nan,-1.32593166132862,0.0,1.1514910600298294,-1.6284542740455563,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
60,"[800,1100)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
61,"[1100,2000)","[2,2.5)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
62,"[1100,2000)","[2.5,3)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
63,"[1100,2000)","[3,3.25)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
64,"[1100,2000)","[3.25,3.5)",1.5800000429153442,1.0,0.7129790186882019,0,7.533814428043794,nan,nan,-7.533814428043794,0.0,2.744779486232691,-3.8817043751537272,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
65,"[1100,2000)","[3.5,3.75)",1.5800000429153442,1.0,0.7129790186882019,2,66.07755623175146,nan,nan,-64.07755623175146,1.4142135623730951,8.250912448435717,-10.684773493129711,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
66,"[1100,2000)","[3.75,4.0)",0.2172287553548813,0.1374865472316742,0.7136972546577454,0,0.5036050461743868,nan,nan,-0.5036050461743868,0.0,0.7096513553671174,-1.0035985713166264,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
67,"[1100,2000)","[4.0,4.25)",0.23240472376346588,0.1470915973186493,0.7426062822341919,0,0.34075308512599234,nan,nan,-0.34075308512599234,0.0,0.5837405974625992,-0.8255338698393814,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
